EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,GastoMensualHogar,PobrezaMonetaria
37,Hombre,6,0.63,Español,Superior,11,Informal,6696.48,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,4737.17,0
38,Hombre,5,2.98,Español,Primaria,12,Informal,8647.44,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,6799.94,1
69,Hombre,8,1.96,Español,Primaria,18,Informal,8845.89,Rural,Propia,Adobe,0,1,1,0,1,Costa,8438.31,0
37,Mujer,4,4.94,Español,Primaria,11,Informal,14416.89,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,16719.12,0
39,Mujer,7,2.19,Español,Primaria,6,Informal,2440.6499999999996,Rural,Propia,Madera/Esteras,1,1,1,0,0,Sierra,2718.76,1
62,Hombre,8,4.07,Español,Secundaria,2,Informal,9644.849999999999,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,10818.65,1
71,Mujer,9,2.99,Quechua,Secundaria,10,Formal,3524.31,Rural,Propia,Adobe,1,0,1,1,1,Costa,4102.35,1
68,Hombre,7,1.51,Español,Ninguno,3,Informal,5170.200000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,4779.3,1
24,Mujer,8,2.62,Español,Primaria,19,Formal,5047.0199999999995,Urbana,Propia,Adobe,0,1,1,0,1,Selva,4664.33,1
53,Mujer,4,0.8,Español,Secundaria,14,Formal,16839.12,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,15235.5,0
74,Hombre,1,0.41,Español,Ninguno,2,Formal,1786.0500000000002,Urbana,Propia,Adobe,1,1,1,1,1,Sierra,1943.84,1
59,Hombre,9,3.55,Español,Secundaria,11,Informal,958.77,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,1124.65,1
29,Hombre,3,4.84,Español,Ninguno,9,Informal,2058.06,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Costa,2036.58,1
57,Hombre,10,2.23,Español,Superior,0,Informal,4693.86,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,4369.1,1
70,Hombre,4,4.04,Español,Primaria,21,Informal,5850.0,Rural,Propia,Ladrillo/Cemento,0,1,1,1,0,Costa,6792.71,1
48,Hombre,1,2.08,Español,Primaria,0,Informal,6630.960000000001,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Sierra,5234.19,1
45,Hombre,9,4.79,Español,Primaria,14,Informal,1766.67,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Sierra,2014.16,1
67,Hombre,8,3.61,Español,Secundaria,2,Informal,10052.49,Urbana,Alquilada,Adobe,1,1,1,0,0,Selva,10675.46,1
33,Mujer,11,1.5,Español,Secundaria,17,Informal,11690.28,Rural,Propia,Adobe,1,0,1,0,1,Costa,8403.01,1
44,Hombre,1,4.42,Español,Secundaria,16,Formal,4404.51,Urbana,Propia,Adobe,1,1,1,0,0,Costa,4337.52,0
57,Hombre,5,4.38,Español,Secundaria,18,Formal,8686.8,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,7965.18,1
22,Mujer,3,1.78,Español,Ninguno,7,Formal,11587.2,Urbana,Cedida,Madera/Esteras,1,1,0,0,0,Costa,9888.2,0
19,Hombre,9,1.44,Español,Primaria,2,Formal,2075.58,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,1714.42,1
48,Hombre,11,4.19,Quechua,Primaria,10,Formal,2367.45,Urbana,Propia,Adobe,1,1,1,1,1,Costa,1854.03,1
19,Hombre,4,2.72,Español,Secundaria,3,Formal,21961.23,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,24835.17,0
51,Mujer,3,0.2,Español,Secundaria,11,Informal,19165.29,Urbana,Propia,Adobe,1,1,1,0,1,Costa,21268.36,0
69,Hombre,7,3.07,Español,Superior,6,Desempleado,10220.34,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,7374.41,1
40,Mujer,6,3.0,Español,Secundaria,12,Desempleado,6715.349999999999,Rural,Propia,Adobe,1,1,1,1,0,Selva,5190.3,0
45,Mujer,10,3.29,Español,Primaria,13,Informal,12123.93,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,9844.91,0
45,Hombre,11,3.48,Español,Primaria,19,Informal,2289.75,Rural,Alquilada,Adobe,1,0,1,0,1,Sierra,1686.39,1
29,Mujer,3,1.01,Español,Secundaria,4,Formal,13290.36,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,14011.84,0
42,Hombre,8,3.21,Español,Secundaria,7,Formal,1663.1399999999999,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1496.93,1
48,Hombre,4,4.78,Aymara,Primaria,12,Informal,4415.3099999999995,Urbana,Cedida,Adobe,1,1,1,0,1,Sierra,3939.4,1
66,Mujer,9,3.02,Español,Secundaria,9,Informal,6012.57,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Costa,4921.66,1
32,Mujer,4,3.38,Español,Secundaria,3,Formal,1898.04,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1971.67,1
67,Hombre,3,3.48,Español,Secundaria,12,Informal,14932.59,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Costa,10700.39,0
41,Hombre,4,2.69,Español,Secundaria,14,Informal,7774.950000000001,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,0,Costa,6656.96,0
43,Hombre,8,4.59,Español,Secundaria,8,Desempleado,3875.67,Rural,Propia,Adobe,1,0,1,1,1,Costa,3309.8,1
61,Hombre,3,4.73,Aymara,Secundaria,10,Informal,5446.4400000000005,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,5579.46,1
18,Hombre,3,1.29,Español,Secundaria,4,Informal,5603.61,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,5332.41,1
40,Hombre,11,3.35,Español,Secundaria,4,Informal,7022.219999999999,Urbana,Propia,Madera/Esteras,0,0,1,1,1,Sierra,5459.66,1
46,Hombre,5,0.52,Español,Primaria,10,Formal,7716.12,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,6425.02,0
24,Hombre,3,0.88,Español,Superior,5,Formal,23224.56,Urbana,Cedida,Madera/Esteras,1,0,1,1,0,Selva,16671.78,0
37,Mujer,3,3.21,Español,Secundaria,9,Informal,5055.96,Urbana,Alquilada,Madera/Esteras,1,1,1,0,0,Sierra,5765.08,1
76,Hombre,2,4.72,Español,Secundaria,20,Informal,2980.5,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,3039.93,1
70,Hombre,6,0.5,Español,Ninguno,16,Formal,4219.53,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,4288.02,0
52,Mujer,3,0.3,Español,Primaria,12,Formal,7162.14,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,8207.45,0
36,Mujer,11,0.6,Español,Secundaria,9,Formal,13287.72,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,13490.99,0
72,Hombre,9,3.56,Español,Secundaria,10,Formal,10841.91,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,8088.53,0
28,Mujer,5,4.88,Español,Primaria,17,Informal,7334.01,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,8204.56,0
38,Hombre,11,4.94,Español,Primaria,7,Formal,5478.299999999999,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,4854.1,1
24,Mujer,3,1.95,Otra,Primaria,13,Formal,6436.74,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Selva,6726.06,1
59,Mujer,10,2.67,Español,Secundaria,17,Informal,2959.08,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,2649.46,0
49,Hombre,4,2.97,Español,Primaria,3,Informal,5165.549999999999,Urbana,Propia,Adobe,1,1,1,1,1,Costa,5795.17,1
41,Hombre,4,3.34,Español,Ninguno,17,Desempleado,10760.73,Rural,Propia,Adobe,0,1,1,1,0,Costa,9888.91,0
37,Mujer,10,3.85,Español,Primaria,14,Informal,2602.59,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Selva,2071.68,1
68,Hombre,10,1.06,Español,Secundaria,3,Informal,21668.94,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,17675.37,0
37,Hombre,6,3.78,Español,Ninguno,14,Formal,5349.39,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Selva,4066.83,1
40,Hombre,5,1.74,Quechua,Secundaria,3,Informal,3339.87,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,3371.43,1
51,Hombre,10,4.1,Español,Secundaria,4,Formal,3627.57,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,3179.36,1
61,Hombre,2,1.0,Quechua,Primaria,13,Formal,5179.7699999999995,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,4250.12,0
62,Hombre,5,0.91,Español,Primaria,9,Informal,4005.54,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,3679.78,1
25,Hombre,8,4.08,Quechua,Primaria,1,Informal,2330.37,Urbana,Propia,Madera/Esteras,1,1,0,1,1,Selva,1956.85,1
60,Mujer,2,1.39,Español,Primaria,8,Informal,2224.23,Urbana,Cedida,Adobe,0,1,1,1,1,Selva,1559.16,1
21,Hombre,6,4.4,Español,Secundaria,8,Formal,5303.16,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,6288.57,0
66,Hombre,7,4.2,Español,Primaria,3,Informal,15138.51,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,16878.21,1
24,Hombre,6,1.64,Español,Secundaria,16,Formal,4757.46,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,4709.19,1
36,Hombre,7,1.5,Español,Ninguno,3,Informal,9408.72,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,11222.5,0
24,Mujer,11,4.7,Español,Ninguno,21,Formal,7394.280000000001,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,5408.8,1
76,Hombre,3,0.76,Español,Primaria,2,Formal,16139.400000000001,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,13789.08,0
33,Mujer,2,2.99,Español,Primaria,8,Formal,1523.34,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1665.44,0
76,Mujer,10,3.59,Quechua,Primaria,9,Informal,3507.57,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Sierra,3601.45,1
75,Mujer,1,1.41,Español,Ninguno,10,Informal,4029.8999999999996,Urbana,Alquilada,Madera/Esteras,1,1,1,1,1,Costa,3583.19,1
56,Hombre,6,1.98,Español,Secundaria,17,Formal,5378.28,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,4113.98,1
74,Mujer,3,1.34,Español,Secundaria,11,Informal,12261.72,Rural,Cedida,Adobe,1,1,1,0,1,Costa,14070.2,0
59,Hombre,10,3.73,Español,Superior,14,Formal,12375.09,Rural,Propia,Ladrillo/Cemento,0,0,1,1,0,Selva,13362.76,0
35,Hombre,11,0.05,Español,Primaria,15,Desempleado,6703.17,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,7687.79,0
56,Hombre,3,0.63,Español,Superior,20,Informal,14097.51,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,12830.6,0
70,Mujer,8,1.76,Español,Secundaria,2,Formal,3865.4700000000003,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,4100.0,1
36,Mujer,3,2.27,Español,Secundaria,5,Informal,8113.11,Urbana,Propia,Adobe,1,1,0,0,1,Selva,6078.74,0
61,Hombre,1,4.42,Quechua,Primaria,16,Desempleado,6057.03,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,4319.7,0
55,Hombre,3,3.98,Español,Primaria,12,Formal,1233.6299999999999,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1084.3,1
44,Mujer,6,3.32,Español,Secundaria,4,Formal,11114.849999999999,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,10945.52,0
34,Hombre,1,3.27,Quechua,Secundaria,10,Desempleado,9520.26,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,6778.86,0
78,Mujer,6,2.2,Español,Ninguno,18,Informal,4227.51,Urbana,Propia,Adobe,1,1,1,0,1,Costa,3865.86,1
57,Mujer,4,3.7,Quechua,Primaria,10,Formal,5073.0599999999995,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,4193.6,0
32,Hombre,11,4.77,Quechua,Primaria,8,Formal,3723.7799999999997,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,2851.78,1
28,Mujer,3,1.54,Español,Primaria,17,Formal,2344.32,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,1831.57,0
68,Hombre,3,4.09,Español,Secundaria,3,Formal,3746.04,Urbana,Cedida,Madera/Esteras,1,1,1,0,1,Costa,3869.17,1
78,Hombre,11,4.4,Español,Secundaria,13,Formal,3004.77,Urbana,Propia,Adobe,0,1,1,1,0,Costa,2762.48,1
76,Mujer,10,1.11,Español,Primaria,8,Informal,2732.82,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Sierra,2446.07,0
21,Mujer,3,4.8,Español,Primaria,4,Desempleado,7133.849999999999,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,8175.15,1
75,Hombre,10,1.28,Español,Primaria,4,Formal,7315.200000000001,Urbana,Propia,Adobe,1,1,1,1,1,Sierra,7349.82,1
23,Mujer,1,0.28,Quechua,Primaria,2,Formal,24685.77,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,24097.28,0
73,Hombre,10,4.48,Español,Primaria,14,Formal,8308.650000000001,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Sierra,8030.07,0
35,Hombre,11,0.93,Español,Primaria,6,Desempleado,16309.800000000001,Urbana,Propia,Adobe,0,1,1,0,1,Costa,15748.21,0
72,Hombre,4,2.6,Quechua,Primaria,9,Formal,5351.28,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,0,Selva,4058.91,1
62,Hombre,8,2.14,Español,Superior,20,Formal,8700.27,Urbana,Alquilada,Adobe,1,0,1,0,0,Costa,6896.34,0
29,Hombre,2,2.56,Español,Secundaria,21,Formal,4881.6900000000005,Rural,Alquilada,Madera/Esteras,1,1,1,0,0,Sierra,4309.61,0
34,Hombre,1,2.06,Español,Secundaria,16,Informal,7863.210000000001,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Sierra,8904.37,0
72,Hombre,9,1.53,Quechua,Primaria,8,Desempleado,2855.91,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,2128.88,1
34,Hombre,9,4.92,Español,Secundaria,8,Desempleado,6441.84,Rural,Alquilada,Adobe,1,0,0,0,1,Costa,4794.22,1
22,Hombre,1,3.46,Español,Primaria,11,Desempleado,2730.81,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,2968.26,0
19,Hombre,3,1.04,Español,Secundaria,18,Formal,4163.1,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,4019.48,0
48,Hombre,6,3.47,Español,Primaria,4,Informal,2572.29,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,2436.32,1
24,Hombre,1,2.26,Español,Ninguno,19,Informal,5238.57,Rural,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,3943.77,0
33,Mujer,2,1.41,Español,Superior,14,Informal,14948.34,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,15419.32,0
38,Mujer,4,1.31,Español,Secundaria,6,Informal,10426.89,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,10041.37,1
74,Hombre,7,0.24,Español,Secundaria,13,Desempleado,6583.4400000000005,Urbana,Propia,Adobe,1,1,1,1,1,Sierra,5703.48,1
67,Hombre,11,2.05,Aymara,Ninguno,13,Informal,2762.04,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Selva,3068.83,1
65,Hombre,1,4.67,Español,Ninguno,7,Informal,4284.96,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,1,Sierra,4814.47,0
65,Hombre,2,0.87,Español,Ninguno,3,Formal,4639.08,Urbana,Alquilada,Adobe,1,0,1,1,0,Sierra,5356.23,1
31,Hombre,11,4.44,Español,Secundaria,7,Formal,4836.57,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,5207.24,1
42,Hombre,4,2.95,Español,Secundaria,16,Formal,1782.72,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1523.2,1
76,Mujer,10,3.13,Español,Primaria,15,Formal,5185.83,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,3666.6,0
33,Mujer,3,2.92,Quechua,Primaria,14,Informal,3767.76,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Selva,3441.46,1
53,Mujer,5,3.33,Español,Primaria,19,Informal,1203.09,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1294.52,1
32,Hombre,10,2.27,Español,Secundaria,18,Formal,18245.489999999998,Rural,Propia,Adobe,1,1,1,0,0,Sierra,15111.32,0
74,Hombre,10,4.65,Español,Ninguno,16,Informal,1726.3500000000001,Urbana,Cedida,Adobe,0,1,1,0,1,Costa,1509.33,1
75,Hombre,9,2.01,Español,Secundaria,21,Formal,5674.35,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,6069.0,1
71,Hombre,11,1.23,Quechua,Secundaria,0,Informal,4413.78,Urbana,Propia,Adobe,1,0,1,0,0,Selva,5009.98,1
65,Hombre,2,1.84,Español,Primaria,19,Informal,1594.98,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1788.66,1
64,Hombre,4,4.69,Español,Secundaria,11,Formal,2863.11,Urbana,Propia,Madera/Esteras,1,0,1,0,1,Sierra,3185.31,1
41,Hombre,4,4.61,Quechua,Superior,7,Informal,10456.2,Rural,Propia,Ladrillo/Cemento,1,0,0,1,0,Costa,7443.71,0
37,Hombre,6,2.87,Español,Ninguno,2,Informal,16287.060000000001,Rural,Cedida,Ladrillo/Cemento,1,0,1,1,1,Selva,11536.84,0
21,Hombre,5,4.58,Español,Secundaria,3,Formal,2056.2599999999998,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,1674.46,1
65,Hombre,10,1.23,Español,Primaria,5,Informal,3424.8900000000003,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,3314.95,1
72,Hombre,7,3.13,Español,Primaria,6,Formal,15917.579999999998,Urbana,Propia,Adobe,1,1,1,1,0,Sierra,16415.58,0
26,Hombre,6,2.33,Español,Primaria,21,Informal,7859.01,Urbana,Alquilada,Adobe,1,0,1,0,0,Selva,9392.69,0
20,Hombre,11,1.89,Español,Primaria,12,Informal,4942.59,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,4952.86,1
45,Mujer,1,0.08,Quechua,Secundaria,9,Desempleado,9976.289999999999,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Selva,11960.52,1
42,Hombre,5,0.41,Español,Secundaria,11,Informal,3879.2699999999995,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,2724.65,1
33,Mujer,7,2.8,Español,Primaria,9,Informal,5019.0,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,4947.11,1
21,Hombre,11,0.53,Quechua,Secundaria,14,Informal,13066.74,Rural,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,9774.9,0
65,Hombre,1,4.56,Español,Secundaria,5,Formal,15362.25,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,1,Sierra,11052.98,0
35,Mujer,5,4.2,Español,Primaria,6,Informal,7231.74,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,7301.84,1
37,Hombre,8,2.45,Español,Primaria,4,Informal,2482.29,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,2573.01,1
27,Mujer,7,4.35,Quechua,Primaria,6,Informal,8553.45,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,1,0,Costa,7687.46,0
54,Hombre,7,1.61,Español,Primaria,2,Desempleado,958.0500000000001,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,1004.73,1
55,Hombre,1,2.74,Español,Secundaria,8,Desempleado,4273.47,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,3487.61,1
29,Mujer,8,4.07,Español,Primaria,17,Informal,9485.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,9572.44,0
32,Mujer,10,2.55,Español,Secundaria,8,Informal,12975.48,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Sierra,13185.46,0
66,Hombre,2,3.24,Quechua,Primaria,6,Informal,4956.42,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,5575.58,1
65,Hombre,2,2.2,Quechua,Primaria,14,Informal,13049.310000000001,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,12927.75,0
65,Hombre,10,0.56,Español,Primaria,5,Desempleado,1450.6200000000001,Urbana,Propia,Adobe,1,0,1,1,0,Sierra,1586.26,1
23,Mujer,6,4.9,Español,Primaria,5,Informal,2497.2599999999998,Urbana,Propia,Adobe,1,1,1,1,1,Costa,2777.29,1
30,Hombre,9,4.64,Quechua,Secundaria,7,Informal,6009.15,Rural,Propia,Madera/Esteras,1,1,0,1,0,Costa,5524.98,1
70,Hombre,4,0.65,Español,Ninguno,11,Formal,2034.66,Urbana,Propia,Madera/Esteras,1,1,1,1,1,Selva,1614.3,1
72,Hombre,5,1.07,Español,Ninguno,17,Informal,5737.89,Urbana,Propia,Madera/Esteras,1,1,1,1,1,Selva,4992.99,0
42,Hombre,2,3.24,Español,Superior,4,Informal,2349.0299999999997,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,1930.18,0
70,Mujer,9,3.87,Español,Secundaria,5,Desempleado,4553.25,Rural,Propia,Ladrillo/Cemento,1,1,0,1,0,Costa,4991.09,1
49,Hombre,10,2.6,Español,Secundaria,3,Informal,7211.67,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,7213.99,1
45,Mujer,1,0.84,Español,Superior,20,Informal,12240.48,Urbana,Propia,Madera/Esteras,0,1,0,0,0,Sierra,13975.76,0
45,Hombre,7,4.64,Español,Primaria,10,Informal,2680.02,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,2116.41,1
75,Mujer,7,0.47,Quechua,Superior,1,Informal,1166.4,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Sierra,1040.23,1
57,Hombre,3,3.49,Español,Primaria,4,Informal,3300.18,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,2319.0,1
40,Hombre,2,0.19,Español,Secundaria,14,Formal,8119.950000000001,Urbana,Propia,Madera/Esteras,1,1,1,1,0,Sierra,6639.45,0
28,Hombre,3,1.31,Español,Superior,3,Informal,7403.400000000001,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,6537.88,1
49,Hombre,8,1.74,Quechua,Secundaria,15,Formal,2465.52,Urbana,Alquilada,Adobe,1,1,0,0,1,Costa,2928.39,1
24,Hombre,6,0.48,Español,Superior,2,Formal,4126.35,Rural,Alquilada,Ladrillo/Cemento,1,0,0,1,1,Costa,4596.23,1
57,Mujer,1,0.58,Español,Ninguno,5,Informal,7144.349999999999,Urbana,Alquilada,Madera/Esteras,1,0,1,1,0,Costa,6895.41,0
79,Mujer,7,1.53,Español,Primaria,9,Informal,536.16,Urbana,Propia,Adobe,1,1,1,0,1,Costa,553.46,1
42,Hombre,10,2.58,Quechua,Secundaria,1,Informal,5457.78,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,5095.68,0
27,Hombre,3,2.18,Español,Primaria,11,Desempleado,14213.34,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,13070.83,0
77,Hombre,5,1.42,Español,Secundaria,16,Informal,2900.2799999999997,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Selva,2449.2,0
63,Mujer,4,3.01,Español,Secundaria,0,Formal,4986.75,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,5775.16,1
39,Mujer,9,4.49,Español,Primaria,12,Informal,8524.32,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Sierra,6258.43,1
64,Hombre,4,4.81,Español,Secundaria,3,Informal,11123.039999999999,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,10878.89,0
19,Hombre,7,0.04,Español,Primaria,3,Informal,12933.900000000001,Urbana,Propia,Adobe,1,1,0,1,0,Selva,12258.87,0
49,Mujer,11,4.87,Quechua,Secundaria,8,Formal,11223.06,Urbana,Propia,Adobe,0,1,1,0,0,Sierra,11723.08,0
60,Hombre,2,2.62,Quechua,Secundaria,0,Informal,2813.43,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,2762.33,1
34,Hombre,2,4.76,Español,Primaria,19,Informal,1725.1499999999999,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1521.76,1
43,Hombre,3,2.14,Quechua,Secundaria,9,Desempleado,13827.96,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,14522.45,0
38,Mujer,3,4.02,Español,Ninguno,10,Informal,41536.020000000004,Rural,Propia,Adobe,1,1,1,1,1,Costa,31956.59,0
22,Mujer,7,4.78,Español,Secundaria,17,Informal,11085.24,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,12862.3,0
73,Mujer,5,1.1,Español,Primaria,9,Informal,6653.969999999999,Rural,Propia,Adobe,1,1,1,0,0,Selva,6834.78,0
61,Hombre,1,1.76,Quechua,Superior,11,Informal,6347.700000000001,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,1,Sierra,6757.45,0
28,Hombre,11,0.07,Quechua,Secundaria,21,Formal,3269.25,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,2737.6,1
35,Mujer,7,0.35,Español,Primaria,18,Informal,4567.08,Urbana,Alquilada,Madera/Esteras,0,1,1,1,1,Selva,3536.39,1
36,Hombre,6,0.92,Aymara,Primaria,20,Informal,14806.800000000001,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,12337.99,0
18,Mujer,7,1.6,Español,Secundaria,0,Informal,5623.7699999999995,Rural,Cedida,Adobe,1,1,0,1,1,Costa,4807.55,1
57,Hombre,3,3.12,Español,Primaria,20,Formal,13325.01,Rural,Propia,Adobe,0,1,1,0,0,Selva,11549.41,0
44,Hombre,10,0.89,Español,Secundaria,7,Informal,8699.73,Rural,Propia,Adobe,0,0,1,1,0,Selva,8074.28,1
27,Hombre,9,4.41,Español,Secundaria,18,Informal,2994.18,Urbana,Cedida,Adobe,1,1,1,0,1,Sierra,3496.74,1
44,Hombre,5,4.57,Español,Secundaria,6,Informal,1764.06,Urbana,Alquilada,Madera/Esteras,1,1,1,1,1,Sierra,1626.79,1
