EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
18,Hombre,4,1.48,Español,Secundaria,9,Desempleado,20148.239999999998,19444.39,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Sierra,0
30,Mujer,2,2.5,Español,Primaria,4,Informal,5234.85,6130.18,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
73,Hombre,2,0.08,Quechua,Ninguno,4,Formal,1640.73,1837.08,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
53,Hombre,1,2.73,Español,Secundaria,18,Informal,1704.2400000000002,1473.37,Rural,Propia,Ladrillo/Cemento,1,0,0,1,1,Selva,1
26,Hombre,2,1.29,Quechua,Ninguno,9,Desempleado,12333.75,11183.85,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,1
21,Hombre,2,1.5,Español,Secundaria,21,Desempleado,11481.45,8149.89,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
36,Mujer,5,2.96,Quechua,Primaria,4,Formal,10306.17,7765.12,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Sierra,0
54,Mujer,2,0.91,Quechua,Secundaria,1,Formal,5484.63,4965.33,Rural,Alquilada,Ladrillo/Cemento,0,1,0,0,1,Costa,0
39,Hombre,7,0.65,Español,Ninguno,12,Desempleado,8468.67,8276.72,Urbana,Propia,Madera/Esteras,0,0,1,0,0,Costa,1
53,Hombre,6,1.41,Español,Secundaria,0,Informal,3394.0499999999997,3013.83,Urbana,Propia,Adobe,1,1,1,0,1,Sierra,0
43,Mujer,4,2.48,Español,Ninguno,4,Informal,2661.09,3074.6,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
23,Hombre,8,0.06,Español,Primaria,1,Informal,3752.01,3074.53,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
63,Hombre,1,2.51,Español,Secundaria,16,Formal,2167.23,1994.43,Rural,Alquilada,Madera/Esteras,1,0,1,0,1,Selva,0
54,Hombre,3,2.44,Español,Superior,16,Formal,1877.3999999999999,2046.76,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
67,Hombre,7,0.91,Español,Ninguno,12,Formal,3430.0499999999997,3156.92,Rural,Propia,Ladrillo/Cemento,0,0,1,0,1,Selva,1
18,Hombre,7,1.16,Español,Ninguno,10,Formal,1267.08,1202.15,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,1
60,Hombre,6,2.51,Español,Primaria,17,Informal,3434.07,2995.09,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
65,Hombre,5,2.0,Español,Primaria,19,Informal,3817.5299999999997,4482.87,Rural,Propia,Adobe,0,1,1,0,1,Selva,1
59,Hombre,1,2.28,Otra,Superior,0,Informal,9201.99,10629.74,Urbana,Propia,Adobe,0,0,1,0,1,Costa,0
41,Hombre,8,1.47,Español,Primaria,18,Formal,3118.83,2268.15,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
78,Hombre,4,2.62,Español,Ninguno,5,Informal,4620.78,3728.47,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
63,Hombre,3,2.03,Español,Superior,1,Informal,11614.98,13713.68,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
21,Mujer,4,0.47,Quechua,Secundaria,2,Informal,15842.369999999999,11885.6,Urbana,Propia,Adobe,1,0,1,0,0,Selva,0
71,Hombre,1,1.35,Español,Ninguno,6,Informal,3378.84,3427.94,Urbana,Alquilada,Adobe,1,0,1,0,1,Selva,1
72,Hombre,2,1.05,Español,Superior,7,Informal,7071.599999999999,6169.89,Rural,Alquilada,Adobe,0,1,1,0,1,Costa,0
56,Mujer,5,1.19,Español,Ninguno,18,Formal,2674.6499999999996,2483.16,Urbana,Propia,Adobe,1,1,1,0,1,Costa,1
21,Hombre,7,0.32,Quechua,Ninguno,7,Informal,2196.39,1824.35,Urbana,Propia,Madera/Esteras,1,1,0,0,1,Selva,0
40,Hombre,2,0.91,Español,Primaria,9,Formal,4723.11,4886.38,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
28,Hombre,2,1.42,Español,Secundaria,1,Informal,1617.1799999999998,1736.64,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
71,Hombre,7,1.6,Español,Primaria,20,Formal,24337.800000000003,20903.61,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
40,Mujer,7,0.32,Español,Secundaria,19,Informal,3746.49,3353.29,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,0,Costa,0
59,Hombre,7,1.51,Español,Primaria,1,Informal,1432.74,1236.38,Urbana,Alquilada,Adobe,1,1,1,0,1,Selva,1
32,Hombre,4,2.88,Español,Secundaria,2,Informal,3677.25,2594.7,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Costa,0
37,Hombre,8,2.92,Quechua,Superior,7,Formal,6137.700000000001,4491.77,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,1
45,Mujer,5,2.49,Español,Primaria,8,Informal,4314.57,3208.48,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,0
31,Hombre,6,1.34,Español,Secundaria,10,Informal,8711.19,9752.43,Urbana,Propia,Adobe,1,0,0,1,1,Costa,0
22,Hombre,5,0.5,Quechua,Primaria,0,Informal,6278.37,4480.41,Urbana,Propia,Adobe,1,0,1,0,0,Sierra,0
39,Hombre,5,2.14,Español,Secundaria,10,Informal,8366.400000000001,9851.62,Urbana,Propia,Adobe,1,0,1,1,0,Costa,0
44,Hombre,3,2.61,Español,Superior,9,Informal,1886.13,1759.82,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
79,Hombre,2,0.68,Español,Primaria,12,Formal,5781.51,4465.81,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Costa,0
37,Mujer,9,1.3,Español,Secundaria,14,Formal,18523.920000000002,13048.74,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,0
32,Hombre,6,0.75,Español,Superior,7,Informal,1841.0099999999998,1657.39,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Selva,1
42,Hombre,6,1.7,Español,Primaria,17,Informal,4755.09,4091.31,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1
68,Hombre,1,2.96,Español,Secundaria,12,Informal,4603.62,5094.12,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
19,Hombre,4,0.98,Español,Primaria,5,Informal,3133.3500000000004,3647.45,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
45,Hombre,8,2.78,Español,Secundaria,6,Informal,8702.789999999999,8491.94,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
67,Mujer,8,1.15,Español,Primaria,17,Informal,9564.57,11415.88,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,0
24,Mujer,6,1.04,Quechua,Superior,10,Formal,9139.380000000001,6978.8,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,0
71,Hombre,1,2.37,Español,Primaria,21,Informal,9162.0,6418.4,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
61,Mujer,5,2.35,Español,Primaria,19,Informal,5501.76,4820.72,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,1
67,Mujer,2,1.15,Aymara,Primaria,19,Informal,5727.93,6122.35,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
63,Hombre,3,0.76,Español,Secundaria,16,Formal,2120.4900000000002,1829.27,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,0
75,Hombre,8,2.1,Español,Primaria,16,Informal,5432.01,5379.73,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
21,Hombre,3,0.7,Español,Primaria,10,Formal,3324.4800000000005,3497.69,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
50,Mujer,9,2.79,Español,Ninguno,19,Formal,14591.880000000001,10776.26,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,0,Costa,0
58,Hombre,9,1.46,Español,Superior,8,Informal,7368.030000000001,6741.69,Urbana,Cedida,Madera/Esteras,1,0,1,0,1,Sierra,1
30,Mujer,7,1.44,Español,Primaria,8,Informal,6855.09,8147.86,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
40,Hombre,5,1.62,Quechua,Primaria,13,Informal,4864.9800000000005,4276.38,Urbana,Propia,Adobe,1,1,0,0,1,Costa,0
60,Mujer,7,0.89,Español,Superior,9,Informal,9638.849999999999,7817.51,Urbana,Propia,Madera/Esteras,1,0,1,1,1,Costa,1
55,Mujer,2,2.91,Español,Superior,5,Formal,2291.52,2003.22,Urbana,Propia,Adobe,1,0,1,1,0,Costa,0
46,Mujer,7,2.8,Quechua,Ninguno,20,Formal,9933.869999999999,7983.06,Urbana,Propia,Madera/Esteras,1,1,0,1,0,Selva,0
50,Mujer,3,0.64,Español,Primaria,15,Formal,8075.01,8505.87,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
34,Mujer,1,2.41,Español,Primaria,13,Desempleado,2182.29,1840.6,Urbana,Alquilada,Adobe,0,1,1,0,0,Sierra,0
79,Hombre,9,0.72,Quechua,Ninguno,4,Informal,3143.7300000000005,3066.23,Urbana,Alquilada,Adobe,1,0,1,0,1,Selva,1
28,Mujer,2,0.69,Español,Superior,8,Informal,2136.06,2076.1,Urbana,Propia,Adobe,0,1,1,1,0,Sierra,0
28,Mujer,2,1.67,Quechua,Secundaria,10,Informal,15333.78,17172.23,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
18,Hombre,4,1.86,Español,Secundaria,6,Informal,3337.44,3152.89,Rural,Cedida,Ladrillo/Cemento,0,0,1,0,1,Costa,1
63,Hombre,1,1.64,Español,Primaria,15,Informal,5074.59,3572.03,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Selva,1
70,Hombre,5,1.12,Español,Secundaria,14,Informal,2032.71,1931.77,Rural,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,1
55,Hombre,7,2.41,Español,Superior,4,Formal,8638.619999999999,8147.33,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
77,Hombre,3,0.08,Español,Superior,21,Informal,9637.650000000001,8022.14,Urbana,Cedida,Madera/Esteras,1,1,1,0,1,Costa,0
20,Hombre,9,1.92,Quechua,Primaria,0,Informal,3096.2699999999995,2416.41,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
55,Hombre,1,0.34,Español,Superior,3,Desempleado,6405.599999999999,6751.83,Urbana,Alquilada,Madera/Esteras,0,1,1,0,1,Costa,1
54,Mujer,9,0.88,Español,Ninguno,2,Informal,3399.57,2934.52,Urbana,Propia,Madera/Esteras,0,1,1,0,1,Selva,0
40,Mujer,6,1.95,Aymara,Secundaria,5,Desempleado,4004.46,3338.82,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
18,Hombre,1,1.21,Español,Secundaria,21,Formal,7421.34,6798.8,Urbana,Alquilada,Adobe,1,1,1,1,1,Selva,0
69,Mujer,7,0.12,Quechua,Secundaria,20,Formal,1482.6,1143.22,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,1
51,Hombre,4,1.21,Aymara,Secundaria,8,Formal,5697.33,6368.65,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
35,Hombre,7,2.86,Español,Superior,14,Informal,6336.450000000001,6474.31,Rural,Propia,Adobe,0,1,1,0,1,Costa,0
22,Mujer,2,2.79,Español,Secundaria,16,Informal,4240.32,4518.4,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
20,Hombre,9,2.98,Quechua,Ninguno,11,Formal,8734.95,7345.74,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
35,Mujer,9,0.94,Español,Primaria,0,Informal,5624.549999999999,4693.62,Urbana,Alquilada,Madera/Esteras,0,1,1,0,1,Costa,0
48,Hombre,1,1.04,Español,Secundaria,21,Formal,6171.8099999999995,6588.85,Rural,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,0
58,Hombre,3,2.97,Español,Secundaria,18,Formal,2622.45,1906.08,Urbana,Propia,Adobe,1,0,0,1,0,Selva,0
54,Mujer,3,0.56,Español,Superior,13,Informal,3363.96,3900.6,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,0,Sierra,1
63,Hombre,9,0.27,Español,Ninguno,1,Formal,21470.550000000003,23257.68,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
79,Hombre,9,2.69,Español,Primaria,13,Informal,9948.3,11535.62,Urbana,Propia,Adobe,1,1,1,1,0,Costa,1
38,Hombre,9,0.08,Español,Primaria,14,Informal,4187.28,3567.07,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Costa,0
69,Hombre,8,1.3,Español,Secundaria,6,Formal,4509.66,5235.12,Urbana,Alquilada,Adobe,1,1,1,0,0,Sierra,0
79,Mujer,9,2.78,Quechua,Ninguno,0,Formal,11103.84,9229.47,Rural,Alquilada,Adobe,0,1,1,0,1,Selva,1
70,Mujer,8,2.84,Español,Primaria,17,Informal,1824.1499999999999,1501.8,Urbana,Alquilada,Madera/Esteras,0,1,1,0,1,Costa,0
64,Hombre,3,2.39,Español,Superior,12,Informal,7970.25,7426.97,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
35,Hombre,3,0.73,Español,Secundaria,2,Informal,3669.69,3596.4,Urbana,Propia,Adobe,0,0,1,1,1,Sierra,0
18,Hombre,8,0.03,Español,Secundaria,17,Formal,6097.74,5193.13,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
26,Hombre,7,2.41,Español,Secundaria,6,Formal,10171.14,11930.81,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
25,Hombre,8,0.5,Quechua,Primaria,1,Informal,2397.39,1736.92,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
59,Hombre,1,0.79,Español,Secundaria,6,Formal,2868.81,2653.24,Rural,Propia,Madera/Esteras,1,1,1,0,0,Costa,1
40,Hombre,1,1.89,Español,Secundaria,11,Informal,3659.07,3224.34,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,0
40,Hombre,2,2.31,Español,Ninguno,21,Informal,8103.18,7572.68,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Selva,0
56,Hombre,6,0.29,Español,Superior,17,Informal,6137.3099999999995,5120.25,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,1,Costa,1
38,Mujer,3,1.76,Español,Primaria,13,Informal,3904.3500000000004,4378.69,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Selva,0
68,Mujer,5,2.8,Español,Primaria,20,Informal,3002.8500000000004,2178.64,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,0
69,Hombre,1,2.57,Español,Secundaria,9,Informal,662.7,686.9,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Costa,1
63,Hombre,5,2.21,Español,Primaria,11,Formal,8348.94,6860.55,Rural,Cedida,Ladrillo/Cemento,1,0,1,1,1,Costa,0
51,Mujer,1,1.41,Español,Superior,16,Informal,887.5500000000001,857.84,Urbana,Propia,Adobe,1,1,1,1,1,Costa,1
20,Hombre,1,1.53,Español,Primaria,9,Informal,2083.32,1969.23,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,1
52,Hombre,1,2.43,Español,Primaria,16,Formal,4129.71,4303.26,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
37,Hombre,7,2.79,Quechua,Secundaria,11,Informal,2422.92,1996.99,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,0,Costa,0
71,Mujer,7,1.43,Quechua,Ninguno,0,Formal,13526.82,15600.84,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Sierra,1
18,Mujer,5,1.57,Quechua,Primaria,17,Formal,766.71,814.18,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,1
64,Hombre,3,2.42,Español,Primaria,6,Formal,742.74,721.35,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,1
55,Hombre,7,2.83,Quechua,Secundaria,13,Formal,1302.72,1397.52,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,0
70,Hombre,7,2.25,Español,Primaria,12,Informal,5925.0,6576.7,Urbana,Propia,Adobe,1,1,0,1,1,Costa,1
36,Hombre,2,2.95,Español,Secundaria,10,Informal,7298.52,7536.7,Urbana,Alquilada,Adobe,1,0,1,1,1,Sierra,0
63,Hombre,8,0.46,Español,Primaria,16,Formal,12204.539999999999,13309.79,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
75,Mujer,4,0.75,Español,Secundaria,11,Formal,3457.9500000000003,3867.73,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
79,Mujer,3,0.15,Español,Primaria,10,Informal,8872.8,10226.34,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
25,Mujer,5,1.47,Español,Secundaria,18,Desempleado,16461.9,13350.12,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
78,Hombre,5,2.12,Quechua,Secundaria,10,Desempleado,5319.96,4283.55,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Sierra,1
70,Hombre,7,2.24,Español,Secundaria,19,Informal,2216.34,2086.44,Rural,Propia,Adobe,1,1,1,0,0,Sierra,0
69,Hombre,9,0.65,Español,Secundaria,14,Informal,43333.71,46778.59,Rural,Cedida,Adobe,0,1,1,1,1,Selva,1
63,Mujer,3,0.08,Español,Secundaria,12,Informal,4460.88,4471.39,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
78,Hombre,2,1.22,Español,Superior,9,Informal,5301.33,4446.88,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
41,Mujer,5,1.62,Español,Secundaria,17,Informal,4921.59,5590.5,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
43,Hombre,4,2.16,Español,Secundaria,6,Informal,9480.57,10412.79,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,0,Costa,0
70,Hombre,4,0.01,Español,Secundaria,10,Formal,7739.3099999999995,8611.86,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
76,Mujer,2,0.13,Español,Primaria,12,Informal,1600.29,1501.05,Rural,Propia,Ladrillo/Cemento,0,1,1,1,0,Selva,1
39,Hombre,5,1.07,Español,Secundaria,6,Desempleado,6736.89,5162.94,Rural,Propia,Ladrillo/Cemento,1,1,0,1,1,Costa,1
58,Hombre,1,1.35,Quechua,Secundaria,14,Informal,8502.03,8431.74,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
55,Hombre,4,1.86,Quechua,Secundaria,13,Informal,6468.599999999999,6710.7,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
47,Hombre,2,0.59,Español,Secundaria,5,Informal,5090.28,4181.15,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
72,Mujer,7,1.41,Español,Superior,21,Informal,58185.42,62057.59,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
25,Mujer,6,2.7,Español,Ninguno,20,Formal,2963.7,3300.98,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
46,Hombre,3,2.43,Quechua,Primaria,4,Formal,8162.52,9478.39,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
71,Hombre,5,1.7,Español,Ninguno,10,Informal,2937.8999999999996,3175.43,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
59,Hombre,3,0.66,Quechua,Superior,3,Desempleado,3389.2799999999997,2950.22,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Selva,0
36,Hombre,2,0.47,Español,Secundaria,14,Informal,4091.79,3981.91,Urbana,Alquilada,Adobe,1,1,0,0,1,Costa,1
40,Hombre,1,2.47,Español,Secundaria,19,Informal,5028.96,3611.75,Urbana,Propia,Adobe,0,1,0,0,0,Costa,0
33,Mujer,2,1.29,Español,Secundaria,9,Informal,2046.9299999999998,1725.71,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
48,Mujer,3,0.05,Español,Superior,2,Informal,4922.49,4133.68,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,1
48,Mujer,5,2.29,Español,Ninguno,9,Informal,6626.969999999999,6817.09,Rural,Propia,Adobe,0,1,1,0,1,Costa,1
68,Hombre,5,0.03,Español,Secundaria,4,Informal,6721.23,7731.26,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
24,Hombre,1,0.08,Español,Secundaria,1,Formal,36688.8,35521.39,Urbana,Propia,Adobe,1,0,1,1,1,Costa,0
63,Hombre,3,2.74,Español,Primaria,9,Informal,11269.2,8870.17,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Costa,0
60,Hombre,3,2.16,Español,Secundaria,4,Informal,13943.699999999999,14430.43,Rural,Alquilada,Adobe,0,0,1,0,1,Selva,0
45,Hombre,6,2.73,Español,Secundaria,7,Informal,3635.5499999999997,4330.84,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
44,Hombre,1,1.96,Español,Primaria,17,Formal,4232.85,4998.88,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Selva,0
61,Hombre,3,1.13,Español,Secundaria,16,Informal,3141.2699999999995,3501.37,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
74,Hombre,5,0.01,Español,Primaria,17,Formal,3171.99,2267.17,Urbana,Alquilada,Madera/Esteras,1,0,1,0,1,Sierra,1
46,Hombre,8,0.66,Español,Ninguno,21,Formal,10986.75,9321.75,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
41,Mujer,4,1.73,Español,Primaria,5,Informal,5531.9400000000005,4655.3,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Costa,0
39,Mujer,2,1.13,Español,Secundaria,5,Informal,4456.799999999999,3928.56,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Sierra,0
27,Mujer,1,1.92,Español,Secundaria,15,Informal,2639.43,2274.24,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
23,Mujer,4,1.0,Español,Secundaria,19,Informal,2109.7200000000003,2210.34,Urbana,Propia,Adobe,0,0,1,1,0,Costa,0
33,Mujer,7,0.32,Español,Ninguno,15,Desempleado,11554.02,10485.46,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
47,Hombre,7,2.63,Quechua,Ninguno,18,Informal,5822.34,5027.92,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,1
38,Hombre,9,2.75,Español,Primaria,9,Informal,3447.63,3911.03,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
75,Hombre,1,0.38,Español,Superior,20,Informal,5166.36,5604.67,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
43,Hombre,8,2.3,Español,Ninguno,11,Informal,2904.36,3033.79,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
26,Hombre,7,2.62,Español,Secundaria,18,Informal,3094.0199999999995,2175.63,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
19,Mujer,2,0.11,Español,Primaria,4,Informal,2658.0,2330.94,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
21,Mujer,7,1.33,Español,Secundaria,4,Formal,15397.14,11459.49,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,0
75,Mujer,9,2.37,Español,Secundaria,17,Formal,5615.9400000000005,4650.52,Urbana,Propia,Adobe,0,0,1,0,1,Selva,0
26,Hombre,8,1.82,Quechua,Secundaria,7,Informal,1580.94,1782.49,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,1
62,Hombre,7,0.17,Español,Superior,18,Formal,5271.84,4839.4,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,0,Selva,0
77,Hombre,2,2.42,Español,Secundaria,4,Informal,15716.310000000001,15004.58,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
75,Mujer,4,1.67,Español,Primaria,5,Informal,8156.219999999999,7052.07,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
52,Hombre,3,1.37,Español,Secundaria,13,Formal,5770.11,5919.1,Urbana,Propia,Adobe,1,1,1,1,1,Selva,0
54,Hombre,2,0.08,Español,Superior,13,Informal,1066.35,1249.09,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Selva,1
47,Hombre,2,0.29,Español,Ninguno,19,Informal,1578.2400000000002,1313.79,Urbana,Propia,Ladrillo/Cemento,1,0,0,1,1,Sierra,0
75,Mujer,1,0.74,Español,Secundaria,21,Desempleado,684.51,497.16,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
72,Hombre,4,2.04,Español,Primaria,20,Informal,8298.539999999999,8504.71,Rural,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,1
30,Hombre,9,0.85,Quechua,Ninguno,12,Informal,10464.42,9698.17,Urbana,Propia,Ladrillo/Cemento,1,0,0,0,1,Sierra,1
24,Hombre,5,0.68,Quechua,Secundaria,6,Informal,6381.27,7233.54,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
28,Hombre,7,2.93,Quechua,Primaria,0,Informal,6629.460000000001,5060.38,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
40,Hombre,7,0.02,Español,Secundaria,7,Informal,15767.310000000001,13033.34,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,0
60,Mujer,7,2.47,Español,Secundaria,6,Informal,4192.83,4986.85,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,1
19,Mujer,6,1.83,Otra,Secundaria,10,Formal,3844.0499999999997,4345.31,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,1,Selva,1
19,Mujer,9,0.76,Español,Secundaria,7,Formal,12798.0,15312.34,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,0
73,Hombre,4,1.72,Español,Primaria,16,Informal,4806.2699999999995,5590.73,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
27,Mujer,7,0.31,Español,Secundaria,18,Informal,6757.92,6044.13,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,1
57,Hombre,4,1.06,Español,Secundaria,20,Informal,5892.8099999999995,5940.78,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
33,Hombre,3,0.04,Quechua,Primaria,16,Informal,2549.37,2044.8,Urbana,Propia,Adobe,1,0,0,0,1,Sierra,0
70,Hombre,2,0.1,Español,Superior,9,Informal,3436.0499999999997,3131.73,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
