"","p207_20","p208a_20","p104_20","p110a1_20","p1121_20","p1123_20","p1124_20","p1125_20","p1126_20","p1127_20","p1141_20","p1142_20","p1143_20","p1144_20","p1145_20","p301b_20","p301d_20","p306_20","p310_20","p314a_20","p314b1_1_20","p314b1_2_20","p314b1_6_20","p314b1_7_20","p314b1_8_20","p314b1_9_20","p501_20","p5561a_20","p5562a_20","p5563a_20","p5564a_20","p5565a_20","p5566a_20","p5567a_20","p5568a_20","p5569a_20","p558a1_20","p558a2_20","p558a3_20","p558a4_20","p558a5_20","p558e1_1_20","p558e1_2_20","p558e1_3_20","p558e1_6_20","p558e1_7_20","p558g1_20","p558g2_20","p558g3_20","p558g4_20","p558g5_20","ingmo2hd","p401h1_20","p401h2_20","p401h3_20","p401h4_20","p401h5_20","p401h6_20","p401_20","p4021_20","p4022_20","p4023_20","p4024_20","p4025_20","p4191_20","p4192_20","p4193_20","p4194_20","p4195_20","p4196_20","p4197_20","p4198_20","p101_20_2","p101_20_3","p101_20_4","p101_20_6","p102_20_2","p102_20_3","p102_20_5","p102_20_6","p102_20_7","p102_20_8","p102_20_9","p105a_20_2","p105a_20_3","p105a_20_4","p105a_20_5","p105a_20_6","p110_20_2","p110_20_3","p110_20_4","p110_20_5","p110_20_6","p110_20_7","p111a_20_2","p111a_20_3","p111a_20_4","p111a_20_5","p111a_20_6","p111a_20_7","p111a_20_9","p113a_20_2","p113a_20_3","p113a_20_5","p113a_20_6","p113a_20_7","dominio_20_","estrato_20_","p209_20_2","p209_20_3","p209_20_4","p209_20_5","p209_20_6","p300a_20_2","p300a_20_3","p300a_20_4","p300a_20_6","p300a_20_7","p300a_20_8","p300a_20_9","p300a_20_11","p300a_20_14","p300a_20_15","p301a_20_2","p301a_20_3","p301a_20_4","p301a_20_5","p301a_20_6","p301a_20_7","p301a_20_8","p301a_20_9","p301a_20_10","p301a_20_11","p301a_20_12","p401f_20_2","p401f_20_3","p558c_20_2","p558c_20_3","p558c_20_4","p558c_20_5","p558c_20_6","p558c_20_7","p558c_20_8","p558c_20_9"
"4036",2,56,5,1,1,0,0,0,0,0,1,1,1,1,0,7,1,2,2,1,1,2,0,7,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,7,0,0,0,0,5,184798,2,2,2,2,2,2,1,0,0,0,0,1,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4037",2,25,5,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,1,2,0,7,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,3,0,0,0,0,0,0,5,0,2,2,2,2,2,2,1,0,1,0,0,0,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4038",2,57,5,1,1,0,0,0,0,0,1,1,0,0,0,5,2,2,2,1,0,0,0,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4039",2,54,5,1,1,0,0,0,0,0,1,1,0,0,0,5,2,2,2,1,0,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,23123,2,2,2,2,2,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4040",2,28,2,1,1,0,0,0,0,0,0,1,1,1,0,5,2,2,2,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,19047,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4041",1,57,4,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,1,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,54095,2,2,2,2,2,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4042",2,54,4,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,0,2,2,2,2,2,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4043",1,26,4,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,1,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,23123,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4044",2,22,4,1,1,0,0,0,0,0,1,1,1,1,0,2,2,1,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4045",2,22,4,1,1,0,0,0,0,0,1,1,1,1,0,2,2,1,2,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4046",1,61,5,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,24562,2,2,2,2,2,2,2,1,1,0,0,0,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4047",1,38,3,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,7369,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4048",2,46,3,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,1,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,20119,2,2,2,2,2,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"4049",2,21,3,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4050",1,19,3,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4051",2,71,3,1,1,0,0,0,0,0,0,1,1,1,0,5,1,2,2,1,0,2,0,0,0,0,2,2,2,2,2,1,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,5125,2,2,2,2,2,2,1,1,1,0,0,0,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4052",1,35,4,1,1,0,0,0,0,0,1,1,1,1,0,2,2,1,2,1,0,2,0,0,0,9,2,2,2,1,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,11904,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"4053",2,59,4,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,0,0,0,0,0,9,2,2,2,1,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,9094,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4054",2,40,4,1,1,0,0,0,0,0,1,1,1,1,0,3,2,2,2,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,28502,2,2,2,2,2,2,1,1,0,0,0,0,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4055",2,38,4,1,1,0,0,0,0,0,1,1,1,1,0,3,2,2,1,1,1,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,25287,2,2,2,2,2,2,1,0,0,0,0,1,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4056",1,32,4,1,1,0,0,0,0,0,1,1,0,1,0,1,2,1,2,1,1,2,0,0,0,9,2,2,2,1,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,24039,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"4057",1,27,4,1,1,0,0,0,0,0,1,1,0,1,0,5,2,2,2,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,24039,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"4058",1,48,8,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,60635,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4059",2,49,8,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,72762,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4060",2,18,8,1,1,0,0,0,0,0,1,1,1,1,0,1,2,2,2,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,12133,2,2,2,2,2,2,1,0,1,1,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"4061",1,72,5,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,0,2,0,0,0,9,2,2,2,2,1,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,12133,2,2,2,2,2,2,1,0,0,0,0,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4062",2,44,5,1,1,0,0,0,0,0,1,1,1,1,0,2,2,2,1,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,7,0,0,0,0,5,40596.45,2,2,2,2,2,2,1,0,0,0,0,1,1,2,1,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"4063",2,41,5,1,1,0,0,0,0,0,1,1,1,1,0,2,2,2,1,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,7,0,0,0,0,5,47748,2,2,2,2,2,2,2,0,0,0,0,1,1,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"4064",1,30,5,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,1,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,24267,2,2,2,2,2,2,2,0,0,0,0,1,2,1,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4065",2,30,3,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,1,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,29727,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"4066",2,62,8,1,1,0,0,0,0,0,1,1,1,1,0,3,2,2,2,1,0,0,6,0,0,9,2,2,2,2,1,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,5,18200,2,2,2,2,2,2,1,0,1,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4067",1,58,8,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,0,6,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,1,0,0,1,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4068",2,26,8,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,14663,2,2,2,2,2,2,1,0,1,0,0,0,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4069",1,49,4,1,1,0,0,0,0,0,0,1,1,1,0,2,2,2,1,1,1,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,73369,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"4070",2,44,4,1,1,0,0,0,0,0,0,1,1,1,0,5,2,2,2,1,0,2,0,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,3564,2,2,2,2,2,2,1,0,0,0,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4071",1,64,5,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,2,1,1,2,6,0,0,9,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,47084,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4072",2,47,5,1,1,0,0,0,0,0,1,1,1,1,0,2,2,2,2,1,0,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"4073",1,25,5,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,2,0,0,0,9,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,18213,2,2,2,2,2,2,1,0,0,1,0,0,2,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4074",2,22,5,1,1,0,0,0,0,0,1,1,1,1,0,3,2,2,2,1,1,0,0,0,0,9,1,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,6301,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"4075",1,49,7,1,1,0,0,0,0,0,1,1,1,1,0,5,1,2,1,1,0,0,0,0,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,7,0,0,0,4,0,30955,2,2,2,2,2,2,1,1,0,1,0,0,2,1,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"4076",1,55,8,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,2,0,7,0,9,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,5,6073,2,2,2,2,2,2,2,0,0,0,0,1,1,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4077",2,54,8,1,1,0,0,0,0,0,1,1,1,1,0,5,2,2,2,1,0,2,0,7,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,4048,2,2,2,2,2,2,2,0,0,0,0,1,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"4078",1,21,8,1,1,0,0,0,0,0,1,1,1,1,0,1,2,1,2,1,0,2,0,0,0,0,2,2,2,2,2,2,2,2,2,2,0,0,0,0,5,0,0,0,6,0,0,0,0,0,5,0,2,2,2,2,2,2,2,0,0,0,0,1,2,2,1,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"4079",1,46,4,1,1,0,0,0,0,0,1,1,0,1,0,3,1,2,2,1,0,0,0,0,8,0,1,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,20871,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
