EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,TipoEmpleo,AreaResidencia,Region,AccesoAguaPotable,AccesoSaneamiento,Hacinamiento,PoseeActivos,TenenciaVivienda,MaterialParedes,AccesoElectricidad,AniosEstudioJefeHogar,IngresoMensualHogar,GastoMensualHogar,PobrezaMonetaria
64,Hombre,4,1.62,Otra,Superior,Informal,Urbana,Sierra,0,1,1,1,Propia,Ladrillo/Cemento,1,16,2783.07,2708.68,0
45,Hombre,1,2.77,Español,Secundaria,Informal,Urbana,Costa,0,1,1,0,Alquilada,Madera/Esteras,1,9,1799.23,1535.72,0
21,Mujer,1,0.26,Español,Primaria,Formal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,6,2659.16,2575.61,0
44,Hombre,9,2.09,Español,Primaria,Informal,Urbana,Sierra,1,1,1,1,Cedida,Adobe,1,4,596.66,476.6,1
72,Hombre,8,0.74,Español,Primaria,Informal,Urbana,Sierra,1,0,0,1,Alquilada,Ladrillo/Cemento,1,2,347.1,413.32,1
70,Hombre,1,2.55,Español,Primaria,Informal,Urbana,Selva,1,0,0,0,Cedida,Ladrillo/Cemento,1,5,1017.14,1005.24,0
53,Hombre,5,2.59,Español,Ninguno,Informal,Urbana,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,0,756.01,603.03,1
60,Hombre,8,0.15,Otra,Superior,Informal,Urbana,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,19,3443.26,3056.77,0
71,Hombre,6,1.07,Español,Ninguno,Informal,Rural,Selva,1,0,0,1,Alquilada,Ladrillo/Cemento,1,0,761.43,553.12,1
76,Mujer,2,1.17,Español,Superior,Desempleado,Urbana,Selva,1,1,1,0,Propia,Madera/Esteras,1,13,1220.46,993.28,0
40,Hombre,2,1.9,Español,Primaria,Formal,Urbana,Selva,1,1,1,0,Propia,Adobe,1,1,2047.1,2057.58,0
36,Hombre,1,1.31,Español,Superior,Informal,Rural,Sierra,0,0,0,1,Alquilada,Adobe,1,16,748.88,706.7,0
66,Hombre,4,0.69,Quechua,Primaria,Informal,Urbana,Costa,1,1,0,0,Propia,Adobe,1,5,2533.17,2865.33,0
24,Mujer,1,0.59,Español,Ninguno,Informal,Rural,Sierra,0,1,0,0,Propia,Madera/Esteras,1,0,856.65,643.86,0
18,Hombre,2,0.69,Español,Secundaria,Informal,Urbana,Sierra,1,0,1,0,Propia,Ladrillo/Cemento,1,8,2373.38,2504.44,0
42,Hombre,9,2.15,Español,Ninguno,Informal,Urbana,Selva,1,0,1,0,Alquilada,Ladrillo/Cemento,1,0,746.65,634.31,1
69,Hombre,7,2.48,Español,Superior,Informal,Rural,Costa,1,1,0,0,Propia,Adobe,1,19,2897.15,3019.1,0
18,Hombre,5,1.19,Quechua,Secundaria,Desempleado,Urbana,Selva,1,1,0,1,Propia,Adobe,1,7,613.21,653.24,1
36,Mujer,4,1.3,Aymara,Secundaria,Formal,Rural,Selva,1,0,0,1,Alquilada,Ladrillo/Cemento,1,7,2888.29,2988.79,0
47,Mujer,1,1.48,Español,Primaria,Informal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,2,1589.29,1588.72,0
27,Hombre,3,2.64,Español,Primaria,Desempleado,Urbana,Costa,1,1,0,1,Alquilada,Adobe,1,6,675.12,619.93,1
38,Hombre,7,1.63,Español,Ninguno,Informal,Urbana,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,0,613.72,592.08,1
24,Hombre,2,0.52,Español,Secundaria,Informal,Rural,Sierra,1,1,0,0,Propia,Ladrillo/Cemento,0,9,1342.43,1326.45,0
18,Hombre,9,2.8,Español,Primaria,Informal,Urbana,Costa,1,1,0,1,Propia,Adobe,1,5,1171.32,1087.59,1
69,Hombre,5,0.9,Español,Secundaria,Formal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,7,3438.87,3624.04,0
42,Mujer,6,1.85,Español,Secundaria,Formal,Urbana,Selva,1,1,1,0,Propia,Ladrillo/Cemento,1,11,1517.1,1657.1,1
22,Mujer,9,2.52,Español,Secundaria,Informal,Rural,Sierra,0,0,0,1,Alquilada,Adobe,1,10,1718.6,1392.93,1
50,Mujer,1,0.33,Español,Primaria,Formal,Urbana,Costa,1,1,0,1,Propia,Madera/Esteras,1,1,3873.28,2900.13,0
48,Hombre,4,0.58,Aymara,Primaria,Informal,Rural,Costa,1,1,1,0,Alquilada,Ladrillo/Cemento,1,3,1880.31,2077.34,0
50,Hombre,3,1.72,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,11,2740.55,2919.48,0
44,Hombre,3,0.18,Español,Primaria,Desempleado,Rural,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,6,466.61,497.19,1
66,Mujer,6,1.73,Español,Secundaria,Desempleado,Urbana,Sierra,1,0,0,1,Propia,Ladrillo/Cemento,1,8,1453.21,1062.75,1
61,Hombre,9,2.98,Quechua,Primaria,Desempleado,Urbana,Selva,1,1,1,1,Alquilada,Adobe,1,2,344.62,385.71,1
43,Mujer,9,0.07,Español,Superior,Informal,Urbana,Sierra,1,0,0,0,Propia,Madera/Esteras,1,12,6328.35,5949.99,0
21,Mujer,2,0.14,Español,Secundaria,Desempleado,Urbana,Selva,1,1,1,1,Cedida,Adobe,1,8,433.75,388.83,1
29,Mujer,6,2.3,Español,Secundaria,Informal,Urbana,Costa,1,1,0,1,Alquilada,Adobe,1,9,3538.74,3240.28,0
50,Hombre,6,1.52,Español,Superior,Informal,Rural,Costa,0,0,0,1,Propia,Ladrillo/Cemento,1,17,3237.1,3415.87,0
76,Hombre,6,1.29,Español,Primaria,Formal,Urbana,Costa,1,1,1,1,Propia,Ladrillo/Cemento,1,6,4154.19,3412.3,0
70,Hombre,9,1.24,Español,Secundaria,Informal,Urbana,Costa,1,0,0,1,Alquilada,Ladrillo/Cemento,1,10,6084.29,6535.7,0
57,Mujer,3,2.06,Español,Primaria,Desempleado,Rural,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,1,406.1,371.0,1
50,Hombre,6,0.48,Español,Superior,Informal,Urbana,Costa,1,0,0,1,Alquilada,Ladrillo/Cemento,1,14,3643.4,2902.01,0
59,Hombre,3,0.46,Español,Secundaria,Informal,Rural,Costa,1,1,0,0,Cedida,Ladrillo/Cemento,1,8,3260.89,3489.14,0
46,Mujer,6,2.7,Español,Secundaria,Informal,Urbana,Sierra,0,1,1,1,Alquilada,Ladrillo/Cemento,1,8,1918.63,2142.72,1
29,Hombre,1,0.12,Español,Superior,Formal,Urbana,Selva,1,1,0,0,Propia,Ladrillo/Cemento,1,12,5136.87,3887.97,0
55,Hombre,7,1.12,Español,Secundaria,Informal,Urbana,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,0,9,2653.86,2581.49,1
37,Hombre,5,0.1,Quechua,Secundaria,Formal,Urbana,Sierra,0,1,0,0,Propia,Ladrillo/Cemento,1,8,5133.14,5159.77,0
42,Hombre,7,1.8,Español,Superior,Formal,Urbana,Costa,1,1,1,1,Alquilada,Madera/Esteras,1,16,15812.47,15308.12,0
28,Hombre,4,2.88,Español,Secundaria,Formal,Urbana,Costa,1,0,0,1,Alquilada,Ladrillo/Cemento,1,7,10486.87,10407.82,0
49,Hombre,2,1.64,Español,Secundaria,Formal,Urbana,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,10,4142.36,4671.95,0
27,Hombre,5,0.01,Quechua,Primaria,Formal,Urbana,Selva,1,0,0,0,Propia,Ladrillo/Cemento,1,1,4151.12,3074.34,0
56,Mujer,3,2.57,Quechua,Superior,Desempleado,Rural,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,18,627.64,579.08,1
67,Hombre,2,0.47,Español,Ninguno,Formal,Rural,Costa,1,1,0,0,Alquilada,Adobe,1,0,1861.1,1512.17,0
48,Hombre,8,2.39,Español,Primaria,Informal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,2,2160.78,2239.69,1
42,Hombre,5,1.36,Quechua,Superior,Informal,Rural,Costa,1,1,1,1,Propia,Madera/Esteras,1,20,3053.87,3268.06,0
46,Mujer,9,2.08,Español,Primaria,Informal,Rural,Costa,0,1,0,0,Cedida,Adobe,1,5,1071.14,875.28,1
58,Mujer,9,0.4,Español,Secundaria,Formal,Urbana,Selva,1,0,0,0,Alquilada,Adobe,1,8,3527.94,3952.71,1
40,Hombre,6,0.08,Español,Superior,Formal,Rural,Costa,0,1,0,1,Propia,Adobe,1,12,5741.81,4650.8,0
39,Hombre,2,0.31,Español,Superior,Informal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,18,4634.74,4324.24,0
68,Hombre,3,1.99,Español,Primaria,Desempleado,Urbana,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,3,1547.5,1428.29,0
39,Hombre,7,2.08,Español,Primaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,2,1587.45,1495.07,1
62,Hombre,7,0.05,Español,Primaria,Formal,Rural,Sierra,0,1,0,1,Propia,Adobe,1,5,3950.1,3901.73,0
41,Hombre,5,2.39,Español,Secundaria,Informal,Urbana,Costa,1,1,0,1,Propia,Adobe,0,8,845.28,975.81,1
51,Hombre,4,1.24,Español,Primaria,Formal,Urbana,Costa,1,1,0,0,Cedida,Ladrillo/Cemento,1,4,4219.38,4718.58,0
59,Hombre,1,0.63,Español,Ninguno,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,0,603.69,694.28,0
69,Mujer,9,2.93,Español,Superior,Informal,Urbana,Costa,1,0,0,0,Alquilada,Ladrillo/Cemento,1,17,2646.68,2039.99,1
30,Hombre,2,0.68,Quechua,Primaria,Formal,Rural,Selva,0,1,0,0,Propia,Ladrillo/Cemento,1,6,1148.23,1356.19,0
41,Hombre,8,2.32,Español,Primaria,Formal,Rural,Sierra,1,1,0,1,Propia,Adobe,1,6,2231.99,1898.43,1
24,Hombre,2,1.83,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Madera/Esteras,1,10,3476.11,3408.01,0
23,Hombre,7,2.25,Español,Secundaria,Desempleado,Rural,Sierra,1,0,0,0,Propia,Madera/Esteras,1,7,835.76,704.78,1
25,Hombre,6,0.71,Quechua,Secundaria,Informal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,0,9,1612.2,1798.24,1
59,Hombre,5,2.3,Aymara,Primaria,Formal,Urbana,Sierra,1,1,0,1,Cedida,Ladrillo/Cemento,1,5,3461.75,3338.29,0
48,Hombre,7,2.87,Español,Primaria,Desempleado,Urbana,Selva,1,1,1,1,Propia,Ladrillo/Cemento,1,6,781.63,846.26,1
44,Mujer,6,1.56,Español,Superior,Informal,Urbana,Costa,1,0,1,1,Cedida,Ladrillo/Cemento,1,21,4354.55,4071.82,0
51,Hombre,9,0.73,Español,Secundaria,Formal,Rural,Costa,1,0,1,1,Cedida,Ladrillo/Cemento,0,11,2988.22,2747.23,1
45,Hombre,3,0.43,Español,Secundaria,Formal,Urbana,Costa,0,1,1,1,Propia,Madera/Esteras,1,8,13542.1,12668.76,0
58,Hombre,7,2.9,Español,Ninguno,Informal,Rural,Sierra,1,1,0,0,Alquilada,Ladrillo/Cemento,1,0,390.35,392.92,1
47,Hombre,4,2.41,Quechua,Secundaria,Informal,Urbana,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,7,2577.29,2356.4,0
55,Hombre,4,2.77,Español,Secundaria,Formal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,8,7493.56,5912.54,0
66,Mujer,8,0.56,Español,Ninguno,Formal,Urbana,Costa,1,1,1,0,Alquilada,Ladrillo/Cemento,1,0,6308.23,6172.4,0
57,Hombre,3,1.3,Español,Secundaria,Desempleado,Urbana,Costa,1,0,0,1,Propia,Adobe,1,10,957.26,999.19,1
56,Hombre,2,0.28,Español,Primaria,Informal,Urbana,Costa,1,0,0,1,Alquilada,Ladrillo/Cemento,1,1,1939.17,1650.02,0
45,Hombre,9,0.97,Español,Primaria,Formal,Rural,Selva,1,1,0,0,Alquilada,Adobe,0,4,1297.04,1508.81,1
41,Hombre,6,2.12,Español,Superior,Formal,Rural,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,18,6641.06,7338.25,0
50,Hombre,5,1.36,Español,Secundaria,Formal,Urbana,Selva,1,0,1,0,Propia,Ladrillo/Cemento,1,8,2225.7,2124.71,0
52,Mujer,8,1.81,Quechua,Primaria,Formal,Urbana,Sierra,0,0,0,1,Propia,Madera/Esteras,1,6,818.33,921.36,1
26,Hombre,8,1.14,Español,Primaria,Informal,Urbana,Selva,0,1,0,1,Propia,Ladrillo/Cemento,1,3,998.32,818.26,1
21,Hombre,9,2.14,Español,Ninguno,Informal,Urbana,Costa,0,0,1,1,Alquilada,Ladrillo/Cemento,1,0,1471.79,1221.92,1
70,Hombre,5,2.91,Español,Superior,Formal,Rural,Costa,1,1,0,1,Cedida,Madera/Esteras,1,12,4633.32,5325.82,0
41,Hombre,5,0.36,Español,Secundaria,Informal,Urbana,Costa,1,1,1,0,Propia,Ladrillo/Cemento,0,11,1496.49,1421.79,1
76,Hombre,7,0.51,Español,Secundaria,Informal,Urbana,Sierra,0,0,1,1,Propia,Adobe,1,8,1951.63,1739.4,1
68,Mujer,2,2.51,Español,Primaria,Informal,Rural,Selva,1,1,0,1,Propia,Madera/Esteras,0,4,832.71,587.23,0
45,Hombre,8,2.0,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,10,1977.38,2208.41,1
18,Hombre,2,2.41,Español,Secundaria,Formal,Urbana,Costa,1,1,1,0,Propia,Ladrillo/Cemento,1,11,10199.2,11289.97,0
20,Mujer,9,0.73,Español,Primaria,Formal,Urbana,Selva,1,1,0,0,Propia,Adobe,1,5,2685.95,2793.29,1
44,Hombre,5,2.85,Español,Primaria,Formal,Urbana,Sierra,1,1,0,1,Propia,Adobe,1,1,3572.24,3082.11,0
67,Hombre,1,2.63,Español,Superior,Formal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,17,3732.73,3504.45,0
71,Mujer,5,1.28,Español,Secundaria,Informal,Rural,Sierra,1,0,0,0,Alquilada,Ladrillo/Cemento,1,9,1385.89,1595.28,1
79,Hombre,4,1.48,Español,Secundaria,Desempleado,Urbana,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,7,457.67,539.87,1
18,Hombre,5,0.04,Aymara,Secundaria,Informal,Rural,Selva,1,1,0,1,Alquilada,Ladrillo/Cemento,1,10,708.38,525.15,1
56,Hombre,5,2.81,Español,Secundaria,Informal,Urbana,Costa,1,1,1,1,Cedida,Adobe,0,10,2018.0,2177.22,0
40,Mujer,3,1.45,Español,Primaria,Informal,Rural,Costa,1,1,0,1,Propia,Madera/Esteras,1,5,1775.45,1540.82,0
32,Mujer,8,1.08,Español,Secundaria,Informal,Rural,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,10,1407.75,1110.04,1
40,Hombre,3,0.42,Español,Ninguno,Desempleado,Urbana,Sierra,0,0,0,1,Alquilada,Ladrillo/Cemento,1,0,729.96,684.41,1
46,Mujer,6,0.38,Español,Ninguno,Desempleado,Urbana,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,0,947.6,980.01,1
52,Hombre,1,0.58,Español,Secundaria,Desempleado,Urbana,Costa,1,1,1,0,Alquilada,Adobe,1,9,1115.1,898.53,0
38,Mujer,3,2.92,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Propia,Adobe,1,8,5992.8,6343.43,0
42,Hombre,6,1.51,Español,Ninguno,Formal,Urbana,Costa,1,0,0,1,Cedida,Ladrillo/Cemento,1,0,5542.33,5229.11,0
64,Mujer,8,1.11,Español,Primaria,Informal,Urbana,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,3,1166.28,984.47,1
64,Hombre,6,2.36,Español,Secundaria,Formal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,11,8950.43,9666.93,0
46,Mujer,3,0.69,Español,Primaria,Informal,Urbana,Costa,0,0,0,1,Alquilada,Ladrillo/Cemento,1,5,2634.22,2909.32,0
34,Hombre,6,2.2,Español,Secundaria,Informal,Urbana,Costa,1,0,1,0,Alquilada,Adobe,1,11,2708.21,2620.43,0
59,Hombre,3,0.02,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Adobe,0,11,801.22,567.71,1
18,Mujer,2,2.79,Quechua,Secundaria,Informal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,9,5867.99,6325.21,0
76,Hombre,7,0.63,Quechua,Secundaria,Informal,Urbana,Costa,0,0,0,1,Propia,Ladrillo/Cemento,1,7,4747.8,4507.2,0
25,Mujer,6,0.46,Español,Primaria,Formal,Urbana,Sierra,1,0,0,0,Propia,Ladrillo/Cemento,1,6,2685.27,2662.55,0
33,Hombre,2,1.86,Español,Primaria,Informal,Urbana,Sierra,1,0,1,1,Propia,Madera/Esteras,1,6,1719.8,1549.0,0
29,Hombre,7,0.21,Español,Secundaria,Formal,Urbana,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,7,4317.8,3028.43,0
29,Hombre,3,0.42,Español,Secundaria,Informal,Rural,Costa,1,1,1,1,Propia,Ladrillo/Cemento,1,7,1893.03,1807.13,0
53,Hombre,7,1.98,Español,Ninguno,Formal,Rural,Costa,1,0,0,1,Propia,Adobe,1,0,1017.28,1074.07,1
68,Hombre,1,2.33,Español,Superior,Informal,Urbana,Costa,1,0,0,1,Alquilada,Ladrillo/Cemento,1,18,3874.52,4394.73,0
63,Hombre,7,1.04,Quechua,Superior,Formal,Rural,Selva,1,1,1,0,Propia,Ladrillo/Cemento,1,19,4722.54,3519.8,0
67,Mujer,2,0.47,Quechua,Secundaria,Informal,Urbana,Costa,0,1,1,1,Propia,Ladrillo/Cemento,1,10,2506.03,1876.29,0
67,Hombre,9,1.17,Quechua,Primaria,Formal,Urbana,Costa,1,0,0,1,Propia,Adobe,1,5,5807.58,4607.35,0
60,Hombre,9,2.48,Español,Primaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,3,2539.12,2431.6,1
64,Hombre,7,1.4,Español,Primaria,Informal,Urbana,Sierra,0,1,0,1,Propia,Adobe,1,5,1052.77,981.43,1
21,Mujer,6,2.42,Español,Superior,Informal,Urbana,Sierra,0,1,1,1,Alquilada,Ladrillo/Cemento,1,17,3050.13,3119.67,0
59,Mujer,3,1.92,Español,Ninguno,Informal,Rural,Costa,1,1,1,0,Propia,Adobe,1,0,450.31,488.77,1
25,Mujer,9,0.69,Otra,Primaria,Informal,Urbana,Selva,1,1,0,1,Propia,Madera/Esteras,1,4,1827.3,2054.64,1
45,Hombre,4,2.67,Español,Primaria,Informal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,3,1822.33,1462.16,0
47,Mujer,4,0.18,Español,Secundaria,Informal,Urbana,Sierra,0,1,0,0,Propia,Ladrillo/Cemento,0,8,2289.93,2619.59,0
63,Hombre,2,2.0,Español,Primaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Ladrillo/Cemento,1,6,2186.0,1685.2,0
56,Hombre,3,2.6,Quechua,Primaria,Informal,Urbana,Costa,1,1,0,0,Propia,Adobe,1,3,1770.54,1513.59,0
28,Hombre,9,0.66,Español,Primaria,Informal,Rural,Sierra,0,1,1,1,Cedida,Ladrillo/Cemento,1,5,848.87,701.39,1
54,Mujer,3,2.78,Español,Secundaria,Formal,Urbana,Selva,1,1,0,0,Alquilada,Adobe,1,9,9130.36,8131.73,0
27,Hombre,6,0.08,Español,Superior,Informal,Urbana,Sierra,1,1,0,0,Propia,Ladrillo/Cemento,0,21,4022.87,4006.51,0
45,Mujer,6,0.15,Quechua,Secundaria,Formal,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,10,7110.34,7153.23,0
41,Hombre,5,0.49,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Alquilada,Ladrillo/Cemento,1,8,2033.81,2234.92,0
49,Hombre,9,1.44,Español,Secundaria,Formal,Urbana,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,7,3778.48,3853.05,0
74,Hombre,2,0.88,Quechua,Superior,Formal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,18,6473.58,7025.66,0
36,Mujer,8,0.09,Español,Secundaria,Informal,Rural,Costa,1,0,0,0,Propia,Ladrillo/Cemento,1,11,2009.92,2239.51,1
35,Mujer,5,2.69,Español,Secundaria,Formal,Urbana,Costa,0,1,0,0,Propia,Ladrillo/Cemento,1,11,4811.93,4021.34,0
52,Mujer,7,0.51,Español,Primaria,Informal,Urbana,Costa,1,1,0,1,Alquilada,Ladrillo/Cemento,1,3,2378.31,2047.16,1
21,Mujer,5,1.43,Español,Secundaria,Informal,Urbana,Sierra,1,0,0,1,Cedida,Ladrillo/Cemento,1,8,2640.62,2951.08,0
19,Hombre,9,2.48,Español,Superior,Informal,Urbana,Sierra,1,0,0,0,Propia,Adobe,1,12,4999.9,5800.71,0
76,Hombre,6,1.84,Español,Primaria,Informal,Urbana,Costa,0,0,0,0,Propia,Ladrillo/Cemento,0,5,3100.73,3470.51,0
63,Mujer,7,1.71,Español,Primaria,Informal,Urbana,Costa,1,1,0,0,Cedida,Adobe,0,3,1861.59,1942.2,1
30,Hombre,4,0.37,Español,Primaria,Formal,Urbana,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,1,6224.06,6084.27,0
39,Hombre,6,1.7,Aymara,Primaria,Formal,Urbana,Costa,0,1,0,0,Propia,Adobe,0,6,4519.72,4867.83,0
77,Hombre,2,1.03,Español,Secundaria,Informal,Urbana,Costa,1,1,0,0,Alquilada,Madera/Esteras,0,8,2467.58,2874.4,0
36,Hombre,3,2.72,Español,Primaria,Informal,Urbana,Selva,1,1,1,0,Propia,Ladrillo/Cemento,1,3,2183.28,2381.28,0
47,Mujer,5,1.19,Español,Primaria,Formal,Urbana,Costa,1,1,1,0,Cedida,Adobe,1,1,4040.19,2974.59,0
31,Hombre,2,1.16,Español,Primaria,Formal,Urbana,Sierra,0,1,0,1,Alquilada,Adobe,1,1,3112.58,3567.85,0
73,Hombre,2,2.33,Español,Superior,Desempleado,Urbana,Costa,0,1,1,1,Alquilada,Ladrillo/Cemento,1,17,2333.15,1846.17,0
29,Mujer,6,1.73,Español,Secundaria,Formal,Rural,Costa,0,1,0,0,Propia,Madera/Esteras,1,9,3769.97,3186.64,0
55,Hombre,1,1.47,Español,Primaria,Informal,Urbana,Costa,1,1,1,0,Propia,Ladrillo/Cemento,1,3,1239.37,967.56,0
27,Hombre,7,0.68,Español,Secundaria,Informal,Urbana,Selva,1,1,0,0,Cedida,Madera/Esteras,1,10,3212.43,3560.51,0
51,Hombre,3,1.45,Español,Primaria,Desempleado,Urbana,Costa,1,1,0,1,Propia,Ladrillo/Cemento,1,4,834.15,831.77,1
22,Hombre,2,0.08,Aymara,Secundaria,Informal,Urbana,Selva,1,0,0,0,Alquilada,Ladrillo/Cemento,1,9,2064.25,2185.13,0
50,Hombre,3,2.53,Español,Superior,Formal,Urbana,Costa,1,1,0,0,Propia,Madera/Esteras,1,21,13285.41,14324.45,0
70,Hombre,6,1.39,Español,Primaria,Informal,Rural,Selva,1,1,0,1,Propia,Ladrillo/Cemento,1,6,783.83,832.04,1
63,Hombre,5,1.87,Quechua,Secundaria,Informal,Urbana,Sierra,1,1,0,0,Propia,Ladrillo/Cemento,1,7,1641.07,1356.89,1
44,Hombre,8,1.85,Quechua,Secundaria,Formal,Urbana,Selva,1,0,0,1,Propia,Ladrillo/Cemento,0,8,6756.05,8055.18,0
51,Hombre,9,0.4,Español,Primaria,Formal,Urbana,Selva,1,1,0,0,Propia,Ladrillo/Cemento,1,6,4037.16,4322.05,0
19,Hombre,2,1.55,Español,Superior,Informal,Urbana,Costa,1,1,0,0,Cedida,Ladrillo/Cemento,1,16,4341.41,4600.99,0
45,Hombre,7,1.28,Español,Primaria,Informal,Urbana,Sierra,1,1,0,0,Propia,Ladrillo/Cemento,1,6,1920.33,1581.57,1
22,Hombre,5,0.95,Español,Secundaria,Informal,Urbana,Sierra,0,1,0,0,Alquilada,Ladrillo/Cemento,1,10,1807.37,1286.45,1
38,Hombre,8,1.94,Español,Ninguno,Informal,Urbana,Sierra,1,1,0,1,Propia,Adobe,1,0,1479.03,1190.93,1
39,Mujer,9,0.0,Quechua,Secundaria,Informal,Rural,Costa,1,0,0,0,Propia,Adobe,1,10,2934.33,2215.3,1
29,Hombre,1,1.97,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Propia,Madera/Esteras,0,11,1921.46,2150.17,0
32,Hombre,4,0.73,Quechua,Secundaria,Informal,Urbana,Sierra,1,1,0,0,Alquilada,Ladrillo/Cemento,1,8,1055.33,1254.44,1
54,Hombre,4,1.55,Español,Superior,Desempleado,Rural,Costa,1,0,0,1,Propia,Ladrillo/Cemento,1,20,1689.96,1245.87,0
24,Hombre,9,1.62,Español,Superior,Informal,Rural,Costa,1,1,0,1,Propia,Madera/Esteras,0,17,1687.96,1975.42,1
34,Mujer,8,1.09,Español,Secundaria,Informal,Rural,Costa,0,0,1,0,Alquilada,Ladrillo/Cemento,1,9,2361.65,2806.37,1
41,Hombre,2,0.09,Español,Secundaria,Informal,Urbana,Selva,1,1,0,1,Propia,Adobe,0,9,1525.07,1688.92,0
63,Hombre,1,2.64,Quechua,Secundaria,Informal,Urbana,Selva,1,1,0,0,Propia,Ladrillo/Cemento,1,9,3932.26,4112.25,0
48,Mujer,8,0.87,Español,Secundaria,Formal,Rural,Costa,1,0,0,0,Propia,Adobe,1,7,3318.65,2721.78,0
70,Hombre,2,1.44,Español,Secundaria,Informal,Urbana,Selva,1,1,0,0,Alquilada,Adobe,1,9,977.94,1118.47,0
25,Hombre,5,1.97,Español,Secundaria,Informal,Urbana,Sierra,0,1,0,1,Propia,Adobe,1,8,1275.24,1407.51,1
61,Hombre,3,0.63,Español,Secundaria,Informal,Urbana,Sierra,1,1,0,1,Alquilada,Ladrillo/Cemento,0,9,1226.71,1077.16,0
42,Mujer,1,0.87,Español,Primaria,Informal,Urbana,Selva,1,0,0,0,Alquilada,Ladrillo/Cemento,1,5,574.25,613.11,0
38,Hombre,4,0.49,Español,Primaria,Formal,Urbana,Costa,1,1,0,0,Propia,Ladrillo/Cemento,1,2,2752.36,2870.42,0
59,Mujer,1,0.07,Español,Secundaria,Desempleado,Urbana,Selva,1,1,1,1,Propia,Ladrillo/Cemento,1,10,1959.59,2244.45,0
52,Mujer,3,2.42,Español,Superior,Desempleado,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,15,2650.91,2276.88,0
22,Hombre,5,0.82,Español,Superior,Informal,Urbana,Sierra,1,0,0,1,Alquilada,Ladrillo/Cemento,1,14,1991.2,2228.19,1
30,Hombre,5,1.85,Quechua,Secundaria,Informal,Urbana,Costa,1,1,0,1,Alquilada,Adobe,1,7,3952.6,4735.61,0
23,Hombre,9,1.37,Quechua,Superior,Informal,Urbana,Selva,1,1,0,0,Cedida,Ladrillo/Cemento,1,16,4206.39,3348.14,0
63,Hombre,3,0.99,Español,Secundaria,Formal,Urbana,Costa,0,1,1,0,Propia,Ladrillo/Cemento,0,7,9621.95,7771.36,0
58,Hombre,1,0.05,Español,Primaria,Informal,Urbana,Costa,0,1,0,1,Propia,Ladrillo/Cemento,1,3,538.91,407.41,0
