EdadJefeHogar,SexoJefeHogar,MiembrosHogar,RatioDependencia,LenguaMaterna,NivelEducativoJefeHogar,AniosEstudioJefeHogar,TipoEmpleo,IngresoMensualHogar,GastoMensualHogar,AreaResidencia,TenenciaVivienda,MaterialParedes,AccesoAguaPotable,AccesoSaneamiento,AccesoElectricidad,Hacinamiento,PoseeActivos,Region,PobrezaMonetaria
23,Hombre,2,2.47,Quechua,Secundaria,2,Informal,7797.93,6663.89,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
55,Hombre,1,0.16,Español,Superior,10,Desempleado,4463.37,3667.09,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
59,Mujer,5,0.72,Español,Primaria,12,Informal,6717.99,7677.98,Rural,Propia,Madera/Esteras,1,1,1,0,1,Sierra,0
21,Mujer,7,2.73,Español,Secundaria,9,Formal,11909.099999999999,13406.83,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
34,Hombre,2,1.89,Español,Secundaria,15,Informal,6639.6900000000005,5500.11,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
39,Hombre,4,0.53,Español,Primaria,14,Informal,5566.7699999999995,6640.32,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
30,Hombre,7,2.19,Español,Secundaria,9,Informal,2267.34,2614.42,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,0
59,Mujer,1,2.45,Español,Ninguno,19,Formal,4232.9400000000005,4441.29,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
50,Hombre,3,1.88,Español,Primaria,6,Formal,1895.4900000000002,1929.14,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
55,Hombre,5,0.59,Español,Primaria,14,Formal,5587.9800000000005,4682.48,Urbana,Cedida,Ladrillo/Cemento,1,1,1,1,1,Selva,1
50,Hombre,4,1.41,Español,Secundaria,4,Formal,7706.460000000001,9031.98,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
58,Hombre,2,2.39,Español,Primaria,8,Informal,7651.08,7212.43,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Selva,1
47,Hombre,8,1.67,Quechua,Secundaria,6,Informal,7294.38,8324.61,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,0
62,Hombre,2,1.11,Quechua,Secundaria,5,Formal,12896.04,13998.69,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
50,Mujer,5,2.38,Español,Secundaria,9,Informal,3175.71,3595.69,Rural,Cedida,Ladrillo/Cemento,1,1,0,0,0,Costa,0
43,Hombre,9,2.58,Español,Secundaria,21,Informal,8452.89,9404.86,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
60,Hombre,3,1.18,Español,Primaria,11,Informal,9351.900000000001,9321.72,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,0,Costa,0
48,Hombre,7,2.0,Español,Primaria,6,Informal,8012.549999999999,9169.05,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
61,Hombre,3,2.27,Quechua,Primaria,10,Informal,2680.89,2950.68,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
56,Hombre,2,0.46,Español,Superior,11,Informal,8476.8,9743.31,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,1,Selva,1
39,Mujer,3,1.32,Español,Primaria,14,Informal,6482.549999999999,7008.14,Urbana,Alquilada,Adobe,1,1,1,1,0,Costa,1
21,Hombre,3,2.92,Español,Secundaria,15,Formal,1887.84,2224.12,Rural,Propia,Ladrillo/Cemento,1,1,0,0,1,Costa,0
75,Hombre,2,2.22,Español,Secundaria,0,Informal,4181.76,5015.96,Rural,Propia,Ladrillo/Cemento,0,1,1,0,0,Sierra,1
23,Mujer,2,0.02,Español,Superior,10,Informal,9970.53,7593.99,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
34,Hombre,8,2.19,Español,Secundaria,7,Formal,21419.4,24134.66,Urbana,Alquilada,Adobe,1,1,1,1,1,Sierra,0
62,Hombre,1,0.6,Español,Secundaria,20,Informal,9932.25,9365.35,Urbana,Propia,Adobe,0,0,1,0,1,Costa,0
55,Hombre,4,2.45,Español,Secundaria,16,Informal,5135.9400000000005,4390.63,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
55,Hombre,6,1.83,Español,Superior,12,Informal,4478.37,5238.0,Urbana,Cedida,Madera/Esteras,0,1,1,0,1,Sierra,0
52,Hombre,5,1.59,Español,Secundaria,21,Informal,3664.8599999999997,2970.7,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
34,Hombre,6,1.32,Español,Secundaria,9,Desempleado,2603.37,2467.65,Urbana,Propia,Madera/Esteras,0,1,1,1,1,Sierra,1
60,Hombre,2,0.41,Español,Primaria,17,Formal,16066.619999999999,15486.42,Urbana,Alquilada,Madera/Esteras,1,0,1,0,1,Selva,1
74,Hombre,1,2.45,Quechua,Secundaria,21,Informal,5538.96,6186.08,Urbana,Alquilada,Adobe,0,0,1,1,1,Sierra,1
51,Mujer,3,1.25,Español,Superior,18,Informal,5363.61,4016.3,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1
70,Hombre,8,2.25,Quechua,Primaria,3,Informal,8911.17,8928.4,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
54,Hombre,8,0.88,Español,Superior,10,Informal,7372.4400000000005,5688.49,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,0
73,Mujer,7,2.56,Español,Secundaria,14,Formal,10767.93,7552.51,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
65,Hombre,3,2.04,Quechua,Ninguno,2,Formal,1084.53,1212.05,Urbana,Alquilada,Adobe,1,0,1,1,0,Costa,0
29,Hombre,1,2.91,Quechua,Secundaria,20,Formal,2745.45,3180.86,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,0
42,Hombre,6,0.41,Aymara,Secundaria,11,Formal,2456.04,2185.19,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
60,Mujer,4,2.06,Español,Superior,14,Formal,2105.46,1943.64,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
40,Hombre,7,1.77,Español,Superior,6,Informal,2385.12,1861.25,Urbana,Propia,Madera/Esteras,0,0,1,1,1,Costa,0
31,Hombre,3,1.73,Español,Ninguno,11,Informal,5432.58,5790.58,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Sierra,0
60,Mujer,8,2.06,Español,Superior,6,Formal,8310.630000000001,9323.15,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Costa,0
61,Mujer,4,1.07,Español,Secundaria,10,Formal,5116.53,4721.86,Urbana,Cedida,Adobe,1,1,0,1,1,Costa,0
63,Hombre,3,0.06,Quechua,Secundaria,12,Formal,7460.43,8296.05,Rural,Alquilada,Adobe,1,1,1,1,0,Costa,0
54,Mujer,4,1.58,Español,Superior,15,Informal,15915.060000000001,11484.26,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
68,Hombre,9,0.94,Español,Primaria,10,Informal,6271.530000000001,5208.3,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Sierra,1
19,Hombre,5,1.58,Quechua,Primaria,8,Informal,5023.59,5492.23,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Costa,0
77,Hombre,4,1.24,Español,Superior,8,Informal,4878.09,3542.74,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Selva,0
41,Hombre,5,2.64,Español,Secundaria,21,Desempleado,29621.19,26122.38,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
68,Hombre,3,0.67,Español,Secundaria,8,Informal,7305.210000000001,5624.75,Urbana,Cedida,Adobe,0,1,1,0,1,Sierra,0
54,Mujer,3,0.17,Español,Superior,18,Informal,3133.56,2798.75,Rural,Cedida,Madera/Esteras,1,0,1,0,0,Costa,0
59,Hombre,4,0.68,Español,Superior,8,Informal,14795.369999999999,17551.85,Urbana,Alquilada,Adobe,1,1,1,1,1,Sierra,0
39,Hombre,5,2.45,Quechua,Secundaria,9,Formal,4238.46,4597.06,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
19,Hombre,5,2.61,Español,Primaria,5,Informal,6209.460000000001,6684.27,Rural,Propia,Adobe,1,1,1,0,1,Sierra,0
51,Hombre,8,0.5,Español,Secundaria,18,Formal,4799.28,5193.75,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
62,Mujer,4,2.62,Español,Secundaria,4,Informal,4064.88,4501.02,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,0
52,Hombre,7,0.26,Español,Secundaria,0,Informal,25041.090000000004,29740.54,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
73,Hombre,1,0.33,Español,Primaria,20,Informal,2595.57,2286.66,Urbana,Propia,Adobe,0,1,1,0,1,Sierra,1
39,Hombre,9,1.67,Español,Secundaria,3,Desempleado,2077.68,1529.08,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,0,Sierra,0
27,Hombre,2,0.42,Español,Secundaria,11,Formal,3664.5299999999997,2741.36,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,0,Costa,0
39,Hombre,3,1.79,Español,Ninguno,0,Desempleado,18329.82,13051.65,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,1
34,Hombre,5,1.72,Quechua,Primaria,4,Informal,11965.02,13511.2,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
23,Mujer,9,1.88,Quechua,Primaria,19,Informal,5203.83,5612.26,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
75,Mujer,2,0.07,Quechua,Superior,0,Formal,3040.41,3032.27,Rural,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Sierra,1
38,Mujer,3,0.95,Español,Primaria,8,Informal,1103.5500000000002,861.51,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
54,Hombre,9,1.16,Español,Secundaria,20,Informal,9883.74,11128.76,Urbana,Cedida,Ladrillo/Cemento,0,1,1,0,1,Sierra,0
24,Mujer,3,0.76,Español,Superior,8,Informal,2647.5,2791.13,Urbana,Alquilada,Adobe,1,1,1,0,1,Sierra,0
45,Hombre,1,1.85,Español,Primaria,17,Formal,3778.7999999999997,3096.81,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Sierra,0
53,Hombre,7,2.17,Español,Primaria,18,Informal,2134.3500000000004,1900.33,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Costa,1
29,Hombre,5,1.85,Otra,Secundaria,20,Informal,7547.37,8520.32,Urbana,Propia,Madera/Esteras,1,0,1,0,1,Sierra,1
35,Hombre,1,0.1,Quechua,Superior,3,Informal,7849.200000000001,9411.33,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
42,Mujer,7,0.62,Español,Primaria,7,Informal,5921.79,5956.07,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
44,Hombre,5,2.35,Español,Primaria,7,Informal,6758.549999999999,5504.53,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,0
20,Hombre,3,0.96,Español,Secundaria,6,Informal,6058.38,5200.34,Rural,Propia,Ladrillo/Cemento,0,0,1,0,1,Sierra,1
52,Hombre,5,1.83,Quechua,Superior,14,Informal,40220.46,45711.52,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
63,Hombre,3,2.07,Quechua,Primaria,2,Desempleado,4142.79,4261.38,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
35,Hombre,9,1.16,Español,Secundaria,15,Informal,17482.59,12336.39,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,1,Selva,0
49,Mujer,1,0.59,Quechua,Primaria,4,Informal,8287.32,8358.05,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
34,Hombre,9,1.84,Español,Secundaria,18,Informal,4030.0199999999995,4391.9,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,0,Sierra,1
60,Hombre,4,2.7,Español,Secundaria,21,Desempleado,4955.7300000000005,3845.03,Urbana,Alquilada,Adobe,0,0,1,0,0,Sierra,0
43,Hombre,6,0.7,Español,Primaria,10,Formal,6500.099999999999,6446.39,Urbana,Propia,Madera/Esteras,0,1,1,0,0,Sierra,1
49,Mujer,7,0.04,Español,Superior,16,Formal,10145.130000000001,8208.62,Rural,Propia,Ladrillo/Cemento,1,1,1,1,0,Selva,0
35,Hombre,1,2.94,Español,Secundaria,6,Formal,6736.89,6653.92,Urbana,Alquilada,Ladrillo/Cemento,0,0,1,0,1,Selva,0
47,Hombre,9,0.75,Español,Secundaria,15,Informal,3550.0199999999995,3170.11,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Costa,0
45,Hombre,9,1.42,Español,Superior,18,Informal,13211.73,15612.34,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
73,Hombre,9,0.93,Español,Primaria,0,Informal,6113.58,5548.68,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
36,Hombre,1,1.28,Español,Secundaria,3,Informal,11901.0,10165.78,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
46,Hombre,9,0.73,Español,Secundaria,15,Informal,8712.27,10208.09,Rural,Propia,Adobe,1,1,1,1,1,Costa,1
65,Hombre,2,1.76,Español,Secundaria,9,Informal,9054.48,10696.3,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
62,Mujer,8,0.57,Español,Superior,3,Formal,11150.34,10765.94,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Costa,0
76,Hombre,8,1.09,Español,Superior,17,Desempleado,4735.049999999999,5029.24,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,0
68,Mujer,5,2.89,Español,Primaria,3,Formal,8786.64,8297.48,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Selva,1
39,Mujer,9,1.01,Español,Superior,15,Informal,6029.43,6329.53,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
38,Mujer,2,0.7,Español,Secundaria,10,Informal,5659.29,5497.2,Rural,Propia,Adobe,1,1,1,0,0,Costa,0
23,Mujer,3,1.03,Español,Secundaria,18,Formal,11555.82,13515.02,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Sierra,0
21,Hombre,9,2.92,Español,Primaria,5,Formal,3243.6000000000004,3697.33,Urbana,Propia,Ladrillo/Cemento,1,0,1,0,1,Sierra,0
59,Hombre,3,1.67,Español,Primaria,13,Formal,2737.59,3073.81,Urbana,Propia,Madera/Esteras,1,1,1,0,0,Sierra,1
42,Hombre,4,2.89,Español,Secundaria,11,Informal,1075.26,1110.78,Urbana,Alquilada,Adobe,1,0,1,1,1,Selva,1
66,Hombre,5,1.35,Español,Primaria,12,Informal,6836.1900000000005,6818.6,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Costa,1
35,Hombre,4,0.06,Español,Primaria,0,Desempleado,4731.450000000001,3543.89,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Costa,0
55,Hombre,3,0.22,Español,Primaria,12,Informal,10182.09,7575.75,Rural,Cedida,Ladrillo/Cemento,0,1,1,0,1,Costa,0
39,Hombre,4,2.5,Español,Primaria,11,Informal,3871.26,3293.96,Urbana,Propia,Adobe,1,0,0,1,1,Costa,0
62,Hombre,9,0.91,Español,Primaria,0,Desempleado,1590.33,1582.0,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Selva,1
44,Mujer,8,2.31,Español,Primaria,3,Formal,10901.19,12166.73,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,1
22,Hombre,3,3.0,Español,Secundaria,2,Formal,1345.98,956.66,Rural,Alquilada,Adobe,1,1,1,0,1,Costa,0
28,Hombre,3,0.25,Español,Secundaria,18,Formal,2311.4700000000003,2228.13,Urbana,Cedida,Ladrillo/Cemento,1,1,1,0,0,Selva,1
22,Mujer,6,0.04,Aymara,Secundaria,17,Informal,2649.27,2285.82,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
24,Hombre,1,0.93,Español,Secundaria,11,Formal,3258.21,3828.71,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Selva,0
34,Mujer,4,0.34,Español,Primaria,11,Formal,1135.1399999999999,1024.17,Urbana,Cedida,Ladrillo/Cemento,1,0,1,0,1,Costa,0
23,Hombre,9,1.77,Español,Primaria,16,Formal,4029.54,2870.08,Rural,Cedida,Adobe,0,1,1,0,1,Sierra,1
45,Hombre,6,2.33,Español,Superior,19,Desempleado,12813.150000000001,13323.23,Urbana,Alquilada,Adobe,1,1,0,0,1,Costa,0
21,Hombre,1,1.19,Español,Secundaria,21,Informal,16030.349999999999,18606.28,Urbana,Propia,Adobe,0,0,1,0,1,Costa,0
76,Hombre,8,1.47,Aymara,Secundaria,2,Formal,16406.07,18742.0,Rural,Propia,Adobe,1,1,1,0,0,Sierra,0
29,Hombre,3,1.06,Aymara,Ninguno,15,Informal,2953.11,3365.67,Rural,Propia,Madera/Esteras,1,1,1,1,0,Costa,1
20,Hombre,3,2.11,Español,Primaria,10,Informal,2864.9700000000003,2007.11,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,1
18,Hombre,3,1.77,Español,Primaria,21,Informal,6897.960000000001,7974.98,Rural,Propia,Adobe,1,1,1,0,1,Costa,1
45,Hombre,3,1.21,Español,Primaria,11,Informal,2307.09,2627.4,Urbana,Propia,Adobe,0,1,1,0,0,Costa,1
55,Hombre,5,1.44,Español,Secundaria,19,Formal,1186.47,847.6,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,1,1,Costa,1
47,Hombre,3,0.72,Español,Superior,0,Informal,9128.28,8736.18,Urbana,Alquilada,Adobe,1,1,1,1,1,Selva,0
61,Mujer,4,0.88,Español,Superior,15,Desempleado,5146.62,5937.37,Rural,Cedida,Ladrillo/Cemento,0,1,1,0,1,Sierra,1
18,Hombre,5,2.72,Español,Superior,17,Desempleado,8565.900000000001,6564.86,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,1,0,Sierra,0
79,Mujer,5,0.01,Español,Ninguno,11,Formal,4164.4800000000005,4577.94,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,1
30,Hombre,9,2.14,Español,Primaria,4,Desempleado,19516.53,18427.67,Rural,Alquilada,Adobe,1,1,1,1,1,Costa,1
24,Hombre,4,2.91,Otra,Primaria,6,Formal,2329.56,2277.87,Urbana,Propia,Madera/Esteras,1,1,1,0,1,Selva,0
38,Hombre,8,0.69,Español,Secundaria,7,Informal,7231.23,7743.96,Rural,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,0
23,Hombre,3,2.56,Español,Secundaria,9,Informal,12926.34,11910.09,Urbana,Propia,Adobe,1,1,1,0,0,Selva,0
72,Mujer,7,2.26,Español,Secundaria,6,Formal,21587.88,25516.04,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
41,Hombre,1,2.33,Español,Superior,8,Formal,1950.03,1628.14,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,0,Costa,0
21,Hombre,6,2.94,Español,Primaria,18,Informal,2713.44,3136.01,Urbana,Propia,Adobe,1,0,1,0,1,Costa,1
25,Mujer,6,0.16,Español,Secundaria,13,Formal,8493.78,8896.02,Urbana,Propia,Ladrillo/Cemento,0,0,1,1,0,Costa,1
48,Hombre,9,2.53,Español,Primaria,10,Informal,4205.61,2958.13,Urbana,Alquilada,Adobe,0,1,1,0,0,Costa,0
48,Hombre,1,1.33,Español,Primaria,1,Formal,3564.12,3671.74,Urbana,Alquilada,Ladrillo/Cemento,0,1,1,0,1,Selva,0
24,Mujer,8,2.45,Español,Primaria,7,Formal,4525.4400000000005,4371.2,Urbana,Propia,Adobe,1,1,1,0,0,Costa,0
56,Hombre,6,1.55,Español,Primaria,12,Informal,8754.78,6949.53,Urbana,Propia,Adobe,1,1,1,0,1,Costa,0
53,Hombre,1,0.95,Español,Secundaria,19,Informal,3259.5,3355.9,Urbana,Propia,Ladrillo/Cemento,1,1,0,0,0,Selva,0
37,Mujer,1,2.55,Quechua,Secundaria,7,Informal,9239.28,6971.27,Urbana,Alquilada,Madera/Esteras,1,1,1,0,0,Costa,0
28,Hombre,3,0.69,Español,Ninguno,10,Informal,11159.7,9829.8,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,0
65,Mujer,2,0.36,Español,Secundaria,21,Informal,11680.23,12457.4,Urbana,Alquilada,Madera/Esteras,0,1,1,0,0,Costa,0
72,Mujer,2,0.09,Español,Superior,6,Formal,4851.24,5163.79,Urbana,Propia,Madera/Esteras,1,0,1,0,0,Sierra,0
44,Hombre,4,0.9,Quechua,Primaria,19,Informal,4766.49,5474.93,Rural,Propia,Ladrillo/Cemento,1,1,1,0,1,Selva,1
52,Hombre,1,0.4,Español,Ninguno,8,Informal,8777.039999999999,8148.78,Rural,Propia,Madera/Esteras,1,1,0,1,1,Costa,0
71,Mujer,8,1.1,Español,Secundaria,14,Formal,1571.58,1174.67,Rural,Propia,Ladrillo/Cemento,1,0,1,1,1,Selva,1
30,Hombre,3,2.18,Español,Primaria,5,Formal,2728.2599999999998,2711.16,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
62,Hombre,4,2.66,Español,Ninguno,13,Informal,6934.4400000000005,8069.38,Rural,Cedida,Ladrillo/Cemento,0,1,1,0,1,Sierra,1
45,Hombre,5,1.23,Español,Primaria,17,Informal,11354.25,13470.36,Urbana,Propia,Ladrillo/Cemento,0,0,1,0,1,Costa,0
26,Hombre,8,0.69,Español,Secundaria,13,Formal,15823.650000000001,15001.51,Urbana,Propia,Adobe,1,1,1,0,0,Sierra,0
44,Mujer,8,0.53,Quechua,Ninguno,9,Desempleado,11468.58,10292.45,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,1
25,Mujer,1,2.64,Español,Secundaria,10,Informal,3585.0299999999997,3752.33,Urbana,Alquilada,Adobe,1,1,0,0,0,Selva,0
19,Hombre,7,0.18,Español,Primaria,7,Informal,2670.81,1927.74,Urbana,Propia,Ladrillo/Cemento,0,1,1,0,1,Costa,0
75,Hombre,2,2.93,Español,Primaria,14,Informal,4917.87,4906.89,Rural,Propia,Ladrillo/Cemento,1,0,1,0,0,Costa,0
19,Hombre,4,2.6,Español,Primaria,3,Desempleado,16267.98,16667.76,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Sierra,1
58,Hombre,1,0.63,Español,Primaria,18,Informal,3577.2000000000003,4172.16,Urbana,Alquilada,Adobe,1,1,1,0,0,Selva,1
45,Mujer,7,2.47,Español,Superior,18,Informal,1944.3600000000001,1623.18,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,1,1,Costa,0
29,Mujer,8,1.17,Español,Superior,10,Desempleado,9202.77,7380.09,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,0,Costa,0
46,Hombre,8,1.91,Español,Secundaria,13,Informal,11052.630000000001,8526.02,Rural,Alquilada,Madera/Esteras,1,1,1,0,1,Costa,0
18,Hombre,1,0.65,Quechua,Secundaria,18,Formal,5049.0599999999995,4730.46,Urbana,Propia,Ladrillo/Cemento,1,1,0,1,1,Costa,0
35,Hombre,9,0.37,Español,Primaria,4,Informal,13397.64,15060.92,Urbana,Propia,Ladrillo/Cemento,0,1,0,1,1,Costa,0
68,Hombre,4,0.3,Español,Secundaria,21,Formal,2756.91,3286.06,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
28,Mujer,1,1.84,Español,Secundaria,14,Informal,2624.13,2494.82,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Costa,0
30,Hombre,9,2.31,Español,Superior,15,Informal,6569.64,6439.06,Rural,Alquilada,Ladrillo/Cemento,1,1,1,1,0,Costa,1
69,Hombre,6,2.75,Español,Secundaria,6,Informal,6196.38,4752.74,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Costa,0
61,Hombre,1,2.63,Español,Primaria,21,Informal,4639.74,5194.09,Urbana,Alquilada,Madera/Esteras,1,1,1,0,1,Costa,0
47,Hombre,7,2.06,Español,Primaria,16,Formal,12635.550000000001,10596.98,Rural,Propia,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
69,Hombre,2,1.27,Quechua,Superior,13,Formal,7473.719999999999,6400.79,Urbana,Cedida,Ladrillo/Cemento,0,1,1,1,1,Sierra,0
51,Hombre,6,1.34,Quechua,Superior,7,Informal,2131.29,1669.65,Urbana,Propia,Madera/Esteras,0,1,0,0,1,Costa,1
22,Hombre,1,1.04,Español,Primaria,3,Formal,4084.8599999999997,4651.73,Rural,Propia,Ladrillo/Cemento,0,0,1,0,0,Sierra,0
49,Mujer,8,1.96,Quechua,Secundaria,19,Informal,15663.0,13986.65,Rural,Cedida,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
20,Hombre,9,0.17,Español,Superior,12,Informal,6616.469999999999,7701.98,Urbana,Cedida,Ladrillo/Cemento,1,1,0,0,1,Sierra,0
39,Hombre,6,1.43,Español,Superior,2,Informal,1475.94,1177.4,Urbana,Alquilada,Adobe,1,1,1,0,1,Costa,1
28,Mujer,1,0.89,Español,Primaria,17,Informal,10105.710000000001,9213.49,Urbana,Propia,Adobe,1,1,1,0,0,Selva,0
70,Hombre,3,2.81,Español,Secundaria,6,Informal,2642.9700000000003,2875.86,Rural,Alquilada,Ladrillo/Cemento,1,1,1,0,0,Sierra,0
60,Hombre,4,1.81,Español,Ninguno,18,Informal,3191.31,3087.15,Urbana,Propia,Ladrillo/Cemento,1,0,1,1,1,Costa,1
35,Hombre,2,0.21,Quechua,Ninguno,13,Formal,3377.67,3541.3,Urbana,Alquilada,Madera/Esteras,1,0,1,0,1,Sierra,0
65,Mujer,3,2.9,Español,Superior,17,Informal,4399.47,3449.34,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Sierra,1
78,Hombre,7,2.95,Español,Secundaria,17,Informal,3208.62,2545.1,Urbana,Propia,Ladrillo/Cemento,1,1,1,1,1,Costa,0
75,Hombre,4,2.29,Quechua,Primaria,4,Informal,2138.82,2376.18,Urbana,Propia,Ladrillo/Cemento,0,1,1,1,1,Costa,1
48,Hombre,1,1.02,Quechua,Secundaria,12,Informal,3741.6000000000004,3975.94,Rural,Propia,Adobe,0,1,1,1,1,Costa,1
33,Mujer,3,0.62,Español,Secundaria,17,Informal,27992.760000000002,19938.8,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,0,Selva,0
25,Hombre,8,0.04,Español,Secundaria,7,Formal,3871.1099999999997,2962.95,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,1,Costa,0
18,Hombre,5,0.96,Quechua,Primaria,11,Informal,12511.74,11661.39,Urbana,Alquilada,Ladrillo/Cemento,1,1,1,0,1,Selva,0
78,Mujer,9,0.85,Español,Primaria,4,Desempleado,8021.82,7795.69,Urbana,Alquilada,Ladrillo/Cemento,1,1,0,0,0,Sierra,0
53,Hombre,4,2.91,Español,Primaria,17,Desempleado,3587.2200000000003,3616.57,Urbana,Alquilada,Ladrillo/Cemento,1,0,1,0,0,Costa,0
30,Mujer,3,1.68,Español,Secundaria,21,Informal,1693.59,1861.41,Urbana,Propia,Ladrillo/Cemento,1,1,1,0,1,Sierra,0
